Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Custo Direto
TIJUCA,ESTÉTICA,Setembro,LIMPEZA DE PELE,5444.38
TIJUCA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,2158.86
TIJUCA,ESTÉTICA,Setembro,PRÓ- SHAPE,1389.5
TIJUCA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,1117.35
TIJUCA,LAVIEEN,Abril,LAVIEEN,8223.75
TIJUCA,LAVIEEN,Abril,PRÓ-SÉRUM,336.2
TIJUCA,LAVIEEN,Agosto,LAVIEEN,10739.25
TIJUCA,LAVIEEN,Agosto,PRÓ-SÉRUM,67.24
TIJUCA,LAVIEEN,Fevereiro,LAVIEEN,6192.0
TIJUCA,LAVIEEN,Julho,LAVIEEN,13158.0
TIJUCA,LAVIEEN,Julho,PRÓ-SÉRUM,1075.84
TIJUCA,LAVIEEN,Junho,LAVIEEN,13351.5
TIJUCA,LAVIEEN,Junho,PRÓ-SÉRUM,1008.5999999999999
TIJUCA,LAVIEEN,Maio,LAVIEEN,7933.5
TIJUCA,LAVIEEN,Maio,PRÓ-SÉRUM,806.8799999999999
TIJUCA,LAVIEEN,Março,LAVIEEN,6772.5
TIJUCA,LAVIEEN,Outubro,LAVIEEN,11803.5
TIJUCA,LAVIEEN,Outubro,PRÓ-SÉRUM,605.16
TIJUCA,LAVIEEN,Setembro,LAVIEEN,11610.0
TIJUCA,LAVIEEN,Setembro,PRÓ-SÉRUM,672.4
TIJUCA,MEDICINA ESTÉTICA,Abril,BOTOX POWER,9850.24
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 CICATRIZ,756.96
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 ROSTO,498.48
TIJUCA,MEDICINA ESTÉTICA,Abril,DERMAROLLER,808.36
TIJUCA,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,501.44
TIJUCA,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,8040.6
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,67.1
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,830.1999999999999
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,274.92
TIJUCA,MEDICINA ESTÉTICA,Abril,RADIESSE,4627.08
TIJUCA,MEDICINA ESTÉTICA,Abril,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,SCULPTRA,7239.26
TIJUCA,MEDICINA ESTÉTICA,Abril,SECAGEM,225.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,324.92
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,11081.52
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,567.72
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,498.48
TIJUCA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,577.4
TIJUCA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,376.08
TIJUCA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,9231.800000000001
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,402.59999999999997
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,1701.9099999999999
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,320.74
TIJUCA,MEDICINA ESTÉTICA,Agosto,RADIESSE,3084.72
TIJUCA,MEDICINA ESTÉTICA,Agosto,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,19649.420000000002
TIJUCA,MEDICINA ESTÉTICA,Agosto,SECAGEM,90.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,487.38
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,8618.96
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,946.2
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,996.96
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,461.92
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,689.48
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,9231.800000000001
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,201.29999999999998
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,1701.9099999999999
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,229.1
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,6940.62
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,8273.44
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,270.0
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,649.84
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,12312.8
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,189.24
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,498.48
TIJUCA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,923.84
TIJUCA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,1128.24
TIJUCA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,7742.8
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,201.29999999999998
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,2407.58
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,274.92
TIJUCA,MEDICINA ESTÉTICA,Julho,RADIESSE,3084.72
TIJUCA,MEDICINA ESTÉTICA,Julho,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Julho,SCULPTRA,19649.420000000002
TIJUCA,MEDICINA ESTÉTICA,Julho,SECAGEM,180.0
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,324.92
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,8926.78
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,567.72
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,747.72
TIJUCA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,692.88
TIJUCA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,564.12
TIJUCA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,2680.2000000000003
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,268.4
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,2117.0099999999998
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,274.92
TIJUCA,MEDICINA ESTÉTICA,Junho,RADIESSE,7711.799999999999
TIJUCA,MEDICINA ESTÉTICA,Junho,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Junho,SCULPTRA,7239.26
TIJUCA,MEDICINA ESTÉTICA,Junho,SECAGEM,157.5
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,162.46
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,5232.94
TIJUCA,MEDICINA ESTÉTICA,Maio,CO2 CICATRIZ,189.24
TIJUCA,MEDICINA ESTÉTICA,Maio,CO2 ROSTO,249.24
TIJUCA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,461.92
TIJUCA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,720.82
TIJUCA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,4169.2
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,335.5
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,2698.15
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,274.92
TIJUCA,MEDICINA ESTÉTICA,Maio,RADIESSE,2313.54
TIJUCA,MEDICINA ESTÉTICA,Maio,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Maio,SCULPTRA,17581.06
TIJUCA,MEDICINA ESTÉTICA,Maio,SECAGEM,157.5
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,162.46
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX POWER,9850.24
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,567.72
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 ROSTO,996.96
TIJUCA,MEDICINA ESTÉTICA,Março,DERMAROLLER,230.96
TIJUCA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,438.76
TIJUCA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,12209.800000000001
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,268.4
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,1867.9499999999998
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-MESO,229.1
TIJUCA,MEDICINA ESTÉTICA,Março,RADIESSE,3855.8999999999996
TIJUCA,MEDICINA ESTÉTICA,Março,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Março,SCULPTRA,5170.900000000001
TIJUCA,MEDICINA ESTÉTICA,Março,SECAGEM,180.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,6156.4
TIJUCA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,461.92
TIJUCA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,295.08
TIJUCA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,125.36
TIJUCA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,3275.8
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,201.29999999999998
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,1328.32
TIJUCA,MEDICINA ESTÉTICA,Novembro,RADIESSE,3855.8999999999996
TIJUCA,MEDICINA ESTÉTICA,Novembro,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,6205.08
TIJUCA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,11081.52
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 CICATRIZ,189.24
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 ROSTO,747.72
TIJUCA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,692.88
TIJUCA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,196.72
TIJUCA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,470.1
TIJUCA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,5658.2
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,268.4
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,2033.99
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,366.56
TIJUCA,MEDICINA ESTÉTICA,Outubro,RADIESSE,4627.08
TIJUCA,MEDICINA ESTÉTICA,Outubro,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,16546.88
TIJUCA,MEDICINA ESTÉTICA,Outubro,SECAGEM,67.5
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,324.92
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,8311.14
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 CICATRIZ,189.24
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 COLO,214.24
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 ROSTO,249.24
TIJUCA,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,577.4
TIJUCA,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,720.82
TIJUCA,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,4467.0
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,268.4
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,1992.48
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,274.92
TIJUCA,MEDICINA ESTÉTICA,Setembro,RADIESSE,3855.8999999999996
TIJUCA,MEDICINA ESTÉTICA,Setembro,RETOQUE,0.0
TIJUCA,MEDICINA ESTÉTICA,Setembro,SCULPTRA,19649.420000000002
TIJUCA,MEDICINA ESTÉTICA,Setembro,SECAGEM,67.5
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER BRAÇO,1018.12
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,9563.06
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,4076.32
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,420.62
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,243.12
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,3037.44
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,1389.3600000000001
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,12505.54
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,5095.400000000001
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,2278.08
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1852.48
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,5884.96
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER MAÇA DO ROSTO,841.24
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,1265.6
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,463.12
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,9563.06
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,2038.16
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,243.12
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,2531.2
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,463.12
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,8091.82
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,2038.16
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,420.62
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,243.12
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,2531.2
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,463.12
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,11769.92
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER INTERNO COXA,1343.12
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,2278.08
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,926.24
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,5884.96
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,3057.2400000000002
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER GLUTEO,913.12
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER INTERNO COXA,1343.12
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,420.62
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,506.24
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,926.24
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,16919.26
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,420.62
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,243.12
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,2784.32
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,1852.48
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,13241.16
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,841.24
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,3796.8
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,463.12
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,10298.68
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,3057.2400000000002
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,243.12
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,1771.8400000000001
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1852.48
TUCURUVI,ESTÉTICA,Abril,CARBOXITERAPIA,482.40000000000003
TUCURUVI,ESTÉTICA,Abril,CRIOLIPÓLISE,825.36
TUCURUVI,ESTÉTICA,Abril,DRENAGEM,1416.59
TUCURUVI,ESTÉTICA,Abril,HECCUS,648.0
TUCURUVI,ESTÉTICA,Abril,HIDRATAÇÃO,138.96
TUCURUVI,ESTÉTICA,Abril,LIMPEZA DE PELE,2662.58
TUCURUVI,ESTÉTICA,Abril,PEELING DE DIAMANTE,1929.89
TUCURUVI,ESTÉTICA,Abril,PRÓ- SHAPE,397.0
TUCURUVI,ESTÉTICA,Abril,RADIOFREQUÊNCIA,830.8499999999999
TUCURUVI,ESTÉTICA,Agosto,CARBOXITERAPIA,241.20000000000002
TUCURUVI,ESTÉTICA,Agosto,CRIOLIPÓLISE,1134.8700000000001
TUCURUVI,ESTÉTICA,Agosto,DRENAGEM,1532.23
TUCURUVI,ESTÉTICA,Agosto,HECCUS,388.8
TUCURUVI,ESTÉTICA,Agosto,HIDRATAÇÃO,416.88
TUCURUVI,ESTÉTICA,Agosto,LIMPEZA DE PELE,2940.76
TUCURUVI,ESTÉTICA,Agosto,PEELING DE DIAMANTE,2060.73
TUCURUVI,ESTÉTICA,Agosto,PRÓ- SHAPE,357.3
TUCURUVI,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,544.35
TUCURUVI,ESTÉTICA,Fevereiro,CARBOXITERAPIA,385.92
TUCURUVI,ESTÉTICA,Fevereiro,DRENAGEM,1647.8700000000001
TUCURUVI,ESTÉTICA,Fevereiro,HECCUS,756.0
TUCURUVI,ESTÉTICA,Fevereiro,HIDRATAÇÃO,92.64
TUCURUVI,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,2781.8
TUCURUVI,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,1079.43
TUCURUVI,ESTÉTICA,Fevereiro,PRÓ- SHAPE,317.6
TUCURUVI,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,372.45
TUCURUVI,ESTÉTICA,Julho,CARBOXITERAPIA,192.96
TUCURUVI,ESTÉTICA,Julho,CRIOLIPÓLISE,309.51
TUCURUVI,ESTÉTICA,Julho,DRENAGEM,1127.49
TUCURUVI,ESTÉTICA,Julho,HECCUS,237.60000000000002
TUCURUVI,ESTÉTICA,Julho,HIDRATAÇÃO,69.48
TUCURUVI,ESTÉTICA,Julho,LIMPEZA DE PELE,2583.1
TUCURUVI,ESTÉTICA,Julho,PEELING DE DIAMANTE,2093.44
TUCURUVI,ESTÉTICA,Julho,PRÓ- SHAPE,277.90000000000003
TUCURUVI,ESTÉTICA,Julho,RADIOFREQUÊNCIA,716.25
TUCURUVI,ESTÉTICA,Junho,CARBOXITERAPIA,385.92
TUCURUVI,ESTÉTICA,Junho,DRENAGEM,838.39
TUCURUVI,ESTÉTICA,Junho,HECCUS,453.6
TUCURUVI,ESTÉTICA,Junho,HIDRATAÇÃO,231.6
TUCURUVI,ESTÉTICA,Junho,LIMPEZA DE PELE,2543.36
TUCURUVI,ESTÉTICA,Junho,PEELING DE DIAMANTE,1799.05
TUCURUVI,ESTÉTICA,Junho,PRÓ- SHAPE,79.4
TUCURUVI,ESTÉTICA,Junho,RADIOFREQUÊNCIA,401.09999999999997
TUCURUVI,ESTÉTICA,Maio,CARBOXITERAPIA,168.84
TUCURUVI,ESTÉTICA,Maio,DRENAGEM,1127.49
TUCURUVI,ESTÉTICA,Maio,HECCUS,475.20000000000005
TUCURUVI,ESTÉTICA,Maio,HIDRATAÇÃO,138.96
TUCURUVI,ESTÉTICA,Maio,LIMPEZA DE PELE,2622.84
TUCURUVI,ESTÉTICA,Maio,PEELING DE DIAMANTE,1995.31
TUCURUVI,ESTÉTICA,Maio,PRÓ- SHAPE,119.10000000000001
TUCURUVI,ESTÉTICA,Maio,RADIOFREQUÊNCIA,716.25
TUCURUVI,ESTÉTICA,Março,CARBOXITERAPIA,458.28000000000003
TUCURUVI,ESTÉTICA,Março,CRIOLIPÓLISE,825.36
TUCURUVI,ESTÉTICA,Março,DRENAGEM,1532.23
TUCURUVI,ESTÉTICA,Março,HECCUS,993.6
TUCURUVI,ESTÉTICA,Março,HIDRATAÇÃO,92.64
TUCURUVI,ESTÉTICA,Março,LIMPEZA DE PELE,4013.7400000000002
TUCURUVI,ESTÉTICA,Março,PEELING DE DIAMANTE,1700.92
TUCURUVI,ESTÉTICA,Março,PRÓ- SHAPE,397.0
TUCURUVI,ESTÉTICA,Março,RADIOFREQUÊNCIA,716.25
TUCURUVI,ESTÉTICA,Novembro,CARBOXITERAPIA,24.12
TUCURUVI,ESTÉTICA,Novembro,CRIOLIPÓLISE,206.34
TUCURUVI,ESTÉTICA,Novembro,DRENAGEM,896.21
TUCURUVI,ESTÉTICA,Novembro,HECCUS,345.6
TUCURUVI,ESTÉTICA,Novembro,LIMPEZA DE PELE,556.36
TUCURUVI,ESTÉTICA,Novembro,PEELING DE DIAMANTE,752.33
TUCURUVI,ESTÉTICA,Novembro,PRÓ- SHAPE,119.10000000000001
TUCURUVI,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,85.94999999999999
TUCURUVI,ESTÉTICA,Outubro,CARBOXITERAPIA,410.04
TUCURUVI,ESTÉTICA,Outubro,CRIOLIPÓLISE,3610.9500000000003
TUCURUVI,ESTÉTICA,Outubro,DRENAGEM,2197.16
TUCURUVI,ESTÉTICA,Outubro,HECCUS,885.6
TUCURUVI,ESTÉTICA,Outubro,HIDRATAÇÃO,324.24
TUCURUVI,ESTÉTICA,Outubro,LIMPEZA DE PELE,2185.7000000000003
TUCURUVI,ESTÉTICA,Outubro,PEELING DE DIAMANTE,1700.92
TUCURUVI,ESTÉTICA,Outubro,PRÓ- SHAPE,794.0
TUCURUVI,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,401.09999999999997
TUCURUVI,ESTÉTICA,Setembro,CARBOXITERAPIA,48.24
TUCURUVI,ESTÉTICA,Setembro,CRIOLIPÓLISE,206.34
TUCURUVI,ESTÉTICA,Setembro,DRENAGEM,1272.04
TUCURUVI,ESTÉTICA,Setembro,HECCUS,496.8
TUCURUVI,ESTÉTICA,Setembro,HIDRATAÇÃO,393.72
TUCURUVI,ESTÉTICA,Setembro,LIMPEZA DE PELE,2424.1400000000003
TUCURUVI,ESTÉTICA,Setembro,PEELING DE DIAMANTE,1210.27
TUCURUVI,ESTÉTICA,Setembro,PRÓ- SHAPE,674.9000000000001
TUCURUVI,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,458.4
TUCURUVI,LAVIEEN,Abril,LAVIEEN,9771.75
TUCURUVI,LAVIEEN,Agosto,LAVIEEN,11803.5
TUCURUVI,LAVIEEN,Fevereiro,LAVIEEN,4257.0
TUCURUVI,LAVIEEN,Julho,LAVIEEN,11900.25
TUCURUVI,LAVIEEN,Junho,LAVIEEN,8707.5
TUCURUVI,LAVIEEN,Maio,LAVIEEN,10255.5
TUCURUVI,LAVIEEN,Março,LAVIEEN,3773.25
TUCURUVI,LAVIEEN,Novembro,LAVIEEN,1644.75
TUCURUVI,LAVIEEN,Outubro,LAVIEEN,10062.0
TUCURUVI,LAVIEEN,Outubro,PRÓ-SÉRUM,537.92
TUCURUVI,LAVIEEN,Setembro,LAVIEEN,8804.25
TUCURUVI,MEDICINA ESTÉTICA,Abril,BOTOX LIGHT,487.38
TUCURUVI,MEDICINA ESTÉTICA,Abril,BOTOX POWER,6464.22
TUCURUVI,MEDICINA ESTÉTICA,Abril,DERMAROLLER,577.4
TUCURUVI,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,219.38
TUCURUVI,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,5062.6
TUCURUVI,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,402.59999999999997
TUCURUVI,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,1037.75
TUCURUVI,MEDICINA ESTÉTICA,Abril,RETOQUE,0.0
TUCURUVI,MEDICINA ESTÉTICA,Abril,SCULPTRA,7239.26
TUCURUVI,MEDICINA ESTÉTICA,Abril,SECAGEM,135.0
TUCURUVI,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,812.3000000000001
TUCURUVI,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,8618.96
TUCURUVI,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,346.44
TUCURUVI,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,156.7
TUCURUVI,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,8636.2
TUCURUVI,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,67.1
TUCURUVI,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,1867.9499999999998
TUCURUVI,MEDICINA ESTÉTICA,Agosto,RADIESSE,1542.36
TUCURUVI,MEDICINA ESTÉTICA,Agosto,RETOQUE,0.0
TUCURUVI,MEDICINA ESTÉTICA,Agosto,SCULPTRA,22751.960000000003
TUCURUVI,MEDICINA ESTÉTICA,Agosto,SECAGEM,112.5
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,6772.04
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,115.48
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,51.12
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,125.36
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,3573.6000000000004
TUCURUVI,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,201.29999999999998
