Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Duração (min)
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,360
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,160
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,840
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,270
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,315
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,180
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,660
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,80
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER BRAÇO,45
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,360
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,180
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,225
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,300
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,600
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,200
TIJUCA,ESTÉTICA,Abril,CARBOXITERAPIA,600
TIJUCA,ESTÉTICA,Abril,CRIOLIPÓLISE,1020
TIJUCA,ESTÉTICA,Abril,DRENAGEM,18780
TIJUCA,ESTÉTICA,Abril,HECCUS,1170
TIJUCA,ESTÉTICA,Abril,HIDRATAÇÃO,150
TIJUCA,ESTÉTICA,Abril,LIMPEZA DE PELE,8580
TIJUCA,ESTÉTICA,Abril,PEELING DE DIAMANTE,3180
TIJUCA,ESTÉTICA,Abril,PRÓ- SHAPE,2100
TIJUCA,ESTÉTICA,Abril,RADIOFREQUÊNCIA,1320
TIJUCA,ESTÉTICA,Agosto,CARBOXITERAPIA,990
TIJUCA,ESTÉTICA,Agosto,CRIOLIPÓLISE,960
TIJUCA,ESTÉTICA,Agosto,DRENAGEM,24300
TIJUCA,ESTÉTICA,Agosto,HECCUS,960
TIJUCA,ESTÉTICA,Agosto,HIDRATAÇÃO,510
TIJUCA,ESTÉTICA,Agosto,LIMPEZA DE PELE,10560
TIJUCA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,2460
TIJUCA,ESTÉTICA,Agosto,PRÓ- SHAPE,2280
TIJUCA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,1800
TIJUCA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,1230
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM,17220
TIJUCA,ESTÉTICA,Fevereiro,HECCUS,1170
TIJUCA,ESTÉTICA,Fevereiro,HIDRATAÇÃO,810
TIJUCA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,5340
TIJUCA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,1560
TIJUCA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,600
TIJUCA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,930
TIJUCA,ESTÉTICA,Julho,CARBOXITERAPIA,1020
TIJUCA,ESTÉTICA,Julho,CRIOLIPÓLISE,1680
TIJUCA,ESTÉTICA,Julho,DRENAGEM,26280
TIJUCA,ESTÉTICA,Julho,HECCUS,1260
TIJUCA,ESTÉTICA,Julho,HIDRATAÇÃO,150
TIJUCA,ESTÉTICA,Julho,LIMPEZA DE PELE,9960
TIJUCA,ESTÉTICA,Julho,PEELING DE DIAMANTE,4290
TIJUCA,ESTÉTICA,Julho,PRÓ- SHAPE,2280
TIJUCA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,1680
TIJUCA,ESTÉTICA,Junho,CARBOXITERAPIA,840
TIJUCA,ESTÉTICA,Junho,CRIOLIPÓLISE,540
TIJUCA,ESTÉTICA,Junho,DRENAGEM,23640
TIJUCA,ESTÉTICA,Junho,HECCUS,1590
TIJUCA,ESTÉTICA,Junho,HIDRATAÇÃO,60
TIJUCA,ESTÉTICA,Junho,LIMPEZA DE PELE,9060
TIJUCA,ESTÉTICA,Junho,PEELING DE DIAMANTE,2970
TIJUCA,ESTÉTICA,Junho,PRÓ- SHAPE,1920
TIJUCA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,1860
TIJUCA,ESTÉTICA,Maio,CARBOXITERAPIA,600
TIJUCA,ESTÉTICA,Maio,CRIOLIPÓLISE,720
TIJUCA,ESTÉTICA,Maio,DRENAGEM,22020
TIJUCA,ESTÉTICA,Maio,HECCUS,2010
TIJUCA,ESTÉTICA,Maio,HIDRATAÇÃO,120
TIJUCA,ESTÉTICA,Maio,LIMPEZA DE PELE,8460
TIJUCA,ESTÉTICA,Maio,PEELING DE DIAMANTE,2550
TIJUCA,ESTÉTICA,Maio,PRÓ- SHAPE,1620
TIJUCA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,2220
TIJUCA,ESTÉTICA,Março,CARBOXITERAPIA,1110
TIJUCA,ESTÉTICA,Março,CRIOLIPÓLISE,780
TIJUCA,ESTÉTICA,Março,DRENAGEM,16200
TIJUCA,ESTÉTICA,Março,HECCUS,900
TIJUCA,ESTÉTICA,Março,HIDRATAÇÃO,150
TIJUCA,ESTÉTICA,Março,LIMPEZA DE PELE,9780
TIJUCA,ESTÉTICA,Março,PEELING DE DIAMANTE,1680
TIJUCA,ESTÉTICA,Março,PRÓ- SHAPE,1440
TIJUCA,ESTÉTICA,Março,RADIOFREQUÊNCIA,1500
TIJUCA,ESTÉTICA,Novembro,CARBOXITERAPIA,210
TIJUCA,ESTÉTICA,Novembro,CRIOLIPÓLISE,300
TIJUCA,ESTÉTICA,Novembro,DRENAGEM,11640
TIJUCA,ESTÉTICA,Novembro,HECCUS,420
TIJUCA,ESTÉTICA,Novembro,HIDRATAÇÃO,360
TIJUCA,ESTÉTICA,Novembro,LIMPEZA DE PELE,5160
TIJUCA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,630
TIJUCA,ESTÉTICA,Novembro,PRÓ- SHAPE,1500
TIJUCA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,420
TIJUCA,ESTÉTICA,Outubro,CARBOXITERAPIA,330
TIJUCA,ESTÉTICA,Outubro,CRIOLIPÓLISE,240
TIJUCA,ESTÉTICA,Outubro,DRENAGEM,26520
TIJUCA,ESTÉTICA,Outubro,HECCUS,330
TIJUCA,ESTÉTICA,Outubro,HIDRATAÇÃO,1110
TIJUCA,ESTÉTICA,Outubro,LIMPEZA DE PELE,8040
TIJUCA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,1650
TIJUCA,ESTÉTICA,Outubro,PRÓ- SHAPE,2580
TIJUCA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,420
TIJUCA,ESTÉTICA,Setembro,CARBOXITERAPIA,750
TIJUCA,ESTÉTICA,Setembro,CRIOLIPÓLISE,480
TIJUCA,ESTÉTICA,Setembro,DRENAGEM,21420
TIJUCA,ESTÉTICA,Setembro,HECCUS,840
TIJUCA,ESTÉTICA,Setembro,HIDRATAÇÃO,870
TIJUCA,ESTÉTICA,Setembro,LIMPEZA DE PELE,8220
TIJUCA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,1980
TIJUCA,ESTÉTICA,Setembro,PRÓ- SHAPE,2100
TIJUCA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,1170
TIJUCA,LAVIEEN,Abril,LAVIEEN,1275
TIJUCA,LAVIEEN,Abril,PRÓ-SÉRUM,25
TIJUCA,LAVIEEN,Agosto,LAVIEEN,1665
TIJUCA,LAVIEEN,Agosto,PRÓ-SÉRUM,5
TIJUCA,LAVIEEN,Fevereiro,LAVIEEN,960
TIJUCA,LAVIEEN,Julho,LAVIEEN,2040
TIJUCA,LAVIEEN,Julho,PRÓ-SÉRUM,80
TIJUCA,LAVIEEN,Junho,LAVIEEN,2070
TIJUCA,LAVIEEN,Junho,PRÓ-SÉRUM,75
TIJUCA,LAVIEEN,Maio,LAVIEEN,1230
TIJUCA,LAVIEEN,Maio,PRÓ-SÉRUM,60
TIJUCA,LAVIEEN,Março,LAVIEEN,1050
TIJUCA,LAVIEEN,Outubro,LAVIEEN,1830
TIJUCA,LAVIEEN,Outubro,PRÓ-SÉRUM,45
TIJUCA,LAVIEEN,Setembro,LAVIEEN,1800
TIJUCA,LAVIEEN,Setembro,PRÓ-SÉRUM,50
TIJUCA,MEDICINA ESTÉTICA,Abril,BOTOX POWER,960
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 CICATRIZ,40
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 ROSTO,60
TIJUCA,MEDICINA ESTÉTICA,Abril,DERMAROLLER,210
TIJUCA,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,480
TIJUCA,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,810
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,30
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,300
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,180
TIJUCA,MEDICINA ESTÉTICA,Abril,RADIESSE,180
TIJUCA,MEDICINA ESTÉTICA,Abril,RETOQUE,345
TIJUCA,MEDICINA ESTÉTICA,Abril,SCULPTRA,210
TIJUCA,MEDICINA ESTÉTICA,Abril,SECAGEM,300
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,60
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,1080
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,30
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,60
TIJUCA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,150
TIJUCA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,360
TIJUCA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,930
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,180
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,615
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,210
TIJUCA,MEDICINA ESTÉTICA,Agosto,RADIESSE,120
TIJUCA,MEDICINA ESTÉTICA,Agosto,RETOQUE,495
TIJUCA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,570
TIJUCA,MEDICINA ESTÉTICA,Agosto,SECAGEM,120
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,90
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,840
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,50
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,120
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,120
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,660
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,930
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,90
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,615
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,150
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,270
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RETOQUE,255
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,240
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,360
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,120
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,1200
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,10
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,60
TIJUCA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,240
TIJUCA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,1080
TIJUCA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,780
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,90
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,870
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,180
TIJUCA,MEDICINA ESTÉTICA,Julho,RADIESSE,120
TIJUCA,MEDICINA ESTÉTICA,Julho,RETOQUE,375
TIJUCA,MEDICINA ESTÉTICA,Julho,SCULPTRA,570
TIJUCA,MEDICINA ESTÉTICA,Julho,SECAGEM,240
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,60
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,870
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,30
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,90
TIJUCA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,180
TIJUCA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,540
TIJUCA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,270
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,120
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,765
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,180
TIJUCA,MEDICINA ESTÉTICA,Junho,RADIESSE,300
TIJUCA,MEDICINA ESTÉTICA,Junho,RETOQUE,420
TIJUCA,MEDICINA ESTÉTICA,Junho,SCULPTRA,210
TIJUCA,MEDICINA ESTÉTICA,Junho,SECAGEM,210
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,30
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,510
TIJUCA,MEDICINA ESTÉTICA,Maio,CO2 CICATRIZ,10
TIJUCA,MEDICINA ESTÉTICA,Maio,CO2 ROSTO,30
TIJUCA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,120
TIJUCA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,690
TIJUCA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,420
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,150
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,975
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,180
TIJUCA,MEDICINA ESTÉTICA,Maio,RADIESSE,90
TIJUCA,MEDICINA ESTÉTICA,Maio,RETOQUE,300
TIJUCA,MEDICINA ESTÉTICA,Maio,SCULPTRA,510
TIJUCA,MEDICINA ESTÉTICA,Maio,SECAGEM,210
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,30
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX POWER,960
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,30
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 ROSTO,120
TIJUCA,MEDICINA ESTÉTICA,Março,DERMAROLLER,60
TIJUCA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,420
TIJUCA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,1230
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,120
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,675
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-MESO,150
TIJUCA,MEDICINA ESTÉTICA,Março,RADIESSE,150
TIJUCA,MEDICINA ESTÉTICA,Março,RETOQUE,225
TIJUCA,MEDICINA ESTÉTICA,Março,SCULPTRA,150
TIJUCA,MEDICINA ESTÉTICA,Março,SECAGEM,240
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,600
TIJUCA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,120
TIJUCA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,45
TIJUCA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,120
TIJUCA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,330
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,90
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,480
TIJUCA,MEDICINA ESTÉTICA,Novembro,RADIESSE,150
TIJUCA,MEDICINA ESTÉTICA,Novembro,RETOQUE,375
TIJUCA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,180
TIJUCA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,1080
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 CICATRIZ,10
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 ROSTO,90
TIJUCA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,180
TIJUCA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,30
TIJUCA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,450
TIJUCA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,570
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,120
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,735
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,240
TIJUCA,MEDICINA ESTÉTICA,Outubro,RADIESSE,180
TIJUCA,MEDICINA ESTÉTICA,Outubro,RETOQUE,405
TIJUCA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,480
TIJUCA,MEDICINA ESTÉTICA,Outubro,SECAGEM,90
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,60
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,810
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 CICATRIZ,10
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 COLO,20
TIJUCA,MEDICINA ESTÉTICA,Setembro,CO2 ROSTO,30
TIJUCA,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,150
TIJUCA,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,690
TIJUCA,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,450
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,120
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,720
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,180
TIJUCA,MEDICINA ESTÉTICA,Setembro,RADIESSE,150
TIJUCA,MEDICINA ESTÉTICA,Setembro,RETOQUE,450
TIJUCA,MEDICINA ESTÉTICA,Setembro,SCULPTRA,570
TIJUCA,MEDICINA ESTÉTICA,Setembro,SECAGEM,90
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER BRAÇO,45
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,780
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,360
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,45
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,30
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,360
TIJUCA,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,120
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,1020
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,450
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,270
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,160
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,480
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,90
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER MAÇA DO ROSTO,90
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,150
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,40
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,780
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,180
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,30
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,300
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,40
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,660
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,180
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,45
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,30
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,300
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,40
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,960
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,90
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER INTERNO COXA,90
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,270
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,80
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,480
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,270
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER GLUTEO,45
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER INTERNO COXA,90
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,45
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,60
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,80
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1380
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,90
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,45
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,30
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,330
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,160
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1080
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,90
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,90
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,450
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,40
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,840
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,270
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,30
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,210
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,160
TUCURUVI,ESTÉTICA,Abril,CARBOXITERAPIA,600
TUCURUVI,ESTÉTICA,Abril,CRIOLIPÓLISE,480
TUCURUVI,ESTÉTICA,Abril,DRENAGEM,2940
TUCURUVI,ESTÉTICA,Abril,HECCUS,900
TUCURUVI,ESTÉTICA,Abril,HIDRATAÇÃO,180
TUCURUVI,ESTÉTICA,Abril,LIMPEZA DE PELE,4020
TUCURUVI,ESTÉTICA,Abril,PEELING DE DIAMANTE,1770
TUCURUVI,ESTÉTICA,Abril,PRÓ- SHAPE,600
TUCURUVI,ESTÉTICA,Abril,RADIOFREQUÊNCIA,870
TUCURUVI,ESTÉTICA,Agosto,CARBOXITERAPIA,300
TUCURUVI,ESTÉTICA,Agosto,CRIOLIPÓLISE,660
TUCURUVI,ESTÉTICA,Agosto,DRENAGEM,3180
TUCURUVI,ESTÉTICA,Agosto,HECCUS,540
TUCURUVI,ESTÉTICA,Agosto,HIDRATAÇÃO,540
TUCURUVI,ESTÉTICA,Agosto,LIMPEZA DE PELE,4440
TUCURUVI,ESTÉTICA,Agosto,PEELING DE DIAMANTE,1890
TUCURUVI,ESTÉTICA,Agosto,PRÓ- SHAPE,540
TUCURUVI,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,570
TUCURUVI,ESTÉTICA,Fevereiro,CARBOXITERAPIA,480
TUCURUVI,ESTÉTICA,Fevereiro,DRENAGEM,3420
TUCURUVI,ESTÉTICA,Fevereiro,HECCUS,1050
TUCURUVI,ESTÉTICA,Fevereiro,HIDRATAÇÃO,120
TUCURUVI,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,4200
TUCURUVI,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,990
TUCURUVI,ESTÉTICA,Fevereiro,PRÓ- SHAPE,480
TUCURUVI,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,390
TUCURUVI,ESTÉTICA,Julho,CARBOXITERAPIA,240
TUCURUVI,ESTÉTICA,Julho,CRIOLIPÓLISE,180
TUCURUVI,ESTÉTICA,Julho,DRENAGEM,2340
TUCURUVI,ESTÉTICA,Julho,HECCUS,330
TUCURUVI,ESTÉTICA,Julho,HIDRATAÇÃO,90
TUCURUVI,ESTÉTICA,Julho,LIMPEZA DE PELE,3900
TUCURUVI,ESTÉTICA,Julho,PEELING DE DIAMANTE,1920
TUCURUVI,ESTÉTICA,Julho,PRÓ- SHAPE,420
TUCURUVI,ESTÉTICA,Julho,RADIOFREQUÊNCIA,750
TUCURUVI,ESTÉTICA,Junho,CARBOXITERAPIA,480
TUCURUVI,ESTÉTICA,Junho,DRENAGEM,1740
TUCURUVI,ESTÉTICA,Junho,HECCUS,630
TUCURUVI,ESTÉTICA,Junho,HIDRATAÇÃO,300
TUCURUVI,ESTÉTICA,Junho,LIMPEZA DE PELE,3840
TUCURUVI,ESTÉTICA,Junho,PEELING DE DIAMANTE,1650
TUCURUVI,ESTÉTICA,Junho,PRÓ- SHAPE,120
TUCURUVI,ESTÉTICA,Junho,RADIOFREQUÊNCIA,420
TUCURUVI,ESTÉTICA,Maio,CARBOXITERAPIA,210
TUCURUVI,ESTÉTICA,Maio,DRENAGEM,2340
TUCURUVI,ESTÉTICA,Maio,HECCUS,660
TUCURUVI,ESTÉTICA,Maio,HIDRATAÇÃO,180
TUCURUVI,ESTÉTICA,Maio,LIMPEZA DE PELE,3960
TUCURUVI,ESTÉTICA,Maio,PEELING DE DIAMANTE,1830
TUCURUVI,ESTÉTICA,Maio,PRÓ- SHAPE,180
TUCURUVI,ESTÉTICA,Maio,RADIOFREQUÊNCIA,750
