Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Quantidade,Duração (min),Custo Direto,Quantidade (cortesia),Custo Direto (corteisa)
TATUAPÉ,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,1,30,162.46,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,BOTOX POWER,47,1410,14467.539999999999,1.0,307.82
TATUAPÉ,MEDICINA ESTÉTICA,Maio,DERMAROLLER,9,270,1039.32,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,28,840,877.52,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,33,990,9827.4,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,2,60,134.2,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,19,285,788.6899999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,5,150,229.1,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,RADIESSE,7,210,5398.259999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,RETOQUE,8,120,0.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,SCULPTRA,19,570,19649.420000000002,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,SECAGEM,6,180,135.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,4,120,649.84,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,BOTOX POWER,31,930,9542.42,1.0,307.82
TATUAPÉ,MEDICINA ESTÉTICA,Março,DERMAROLLER,4,120,461.92,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,33,990,1034.22,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,26,780,7742.8,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,4,120,268.4,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,30,450,1245.3,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-MESO,6,180,274.92,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,RADIESSE,4,120,3084.72,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,RETOQUE,4,60,0.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,SCULPTRA,6,180,6205.08,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,SECAGEM,5,150,112.5,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,3,90,487.38,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,12,360,3693.84,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,1,30,115.48,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,6,90,590.16,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,8,240,250.72,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,9,270,2680.2000000000003,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,2,60,134.2,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,14,210,581.14,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,2,60,91.64,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,RETOQUE,4,60,0.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,SCULPTRA,5,150,5170.900000000001,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,SECAGEM,4,120,90.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,9,270,1462.14,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,57,1710,17545.739999999998,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,9,270,1039.32,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,8,120,786.88,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,23,690,720.82,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,56,1680,16676.8,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,3,90,201.29999999999998,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,40,600,1660.3999999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,5,150,229.1,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,RADIESSE,10,300,7711.799999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,RETOQUE,12,180,0.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,SCULPTRA,24,720,24820.32,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,SECAGEM,9,270,202.5,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,7,210,1137.22,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,47,1410,14467.539999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,4,120,461.92,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,22,660,689.48,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,49,1470,14592.2,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,5,150,335.5,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,23,345,954.7299999999999,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,5,150,229.1,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,RADIESSE,13,390,10025.34,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,RETOQUE,2,30,0.0,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,SCULPTRA,17,510,17581.06,0.0,0.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,SECAGEM,5,150,112.5,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,15,900,11034.3,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,2,180,2038.16,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,9,270,2278.08,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,2,80,926.24,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,20,1200,14712.4,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,1,90,1019.08,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,1,45,420.62,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,5,150,1215.6,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,11,330,2784.32,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,5,200,2315.6,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,9,540,6620.58,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,3,270,3057.2400000000002,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,14,420,3543.6800000000003,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1,40,463.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,25,1500,18390.5,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,3,270,3057.2400000000002,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,3,135,1261.8600000000001,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,8,240,1944.96,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,18,540,4556.16,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,3,120,1389.3600000000001,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,16,960,11769.92,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,5,450,5095.400000000001,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,1,45,420.62,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,5,150,1215.6,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,16,480,4049.92,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,1,40,463.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,10,600,7356.2,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,3,270,3057.2400000000002,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,2,90,841.24,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,3,90,729.36,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,15,450,3796.8,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,2,80,926.24,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,9,540,6620.58,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,1,90,1258.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,1,30,243.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,10,300,2531.2,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1,40,463.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,10,600,7356.2,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2,180,2038.16,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,4,180,1682.48,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,5,150,1215.6,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,12,360,3037.44,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,4,160,1852.48,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,14,840,10298.68,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,3,270,3057.2400000000002,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,7,315,2944.34,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,6,180,1458.72,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,22,660,5568.64,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,2,80,926.24,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER BRAÇO,1,45,1018.12,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,6,360,4413.72,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2,180,2038.16,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,5,225,2103.1,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,10,300,2431.2,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,20,600,5062.4,0.0,0.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,5,200,2315.6,0.0,0.0
TIJUCA,ESTÉTICA,Abril,CARBOXITERAPIA,20,600,482.40000000000003,2.0,48.24
TIJUCA,ESTÉTICA,Abril,CRIOLIPÓLISE,17,1020,1753.89,0.0,0.0
TIJUCA,ESTÉTICA,Abril,DRENAGEM,313,18780,9048.83,0.0,0.0
TIJUCA,ESTÉTICA,Abril,HECCUS,39,1170,842.4000000000001,4.0,86.4
TIJUCA,ESTÉTICA,Abril,HIDRATAÇÃO,5,150,115.8,5.0,115.8
TIJUCA,ESTÉTICA,Abril,LIMPEZA DE PELE,143,8580,5682.820000000001,25.0,993.5
TIJUCA,ESTÉTICA,Abril,PEELING DE DIAMANTE,106,3180,3467.26,106.0,3467.26
TIJUCA,ESTÉTICA,Abril,PRÓ- SHAPE,35,2100,1389.5,0.0,0.0
TIJUCA,ESTÉTICA,Abril,RADIOFREQUÊNCIA,44,1320,1260.6,30.0,859.5
TIJUCA,ESTÉTICA,Agosto,CARBOXITERAPIA,33,990,795.96,4.0,96.48
TIJUCA,ESTÉTICA,Agosto,CRIOLIPÓLISE,16,960,1650.72,0.0,0.0
TIJUCA,ESTÉTICA,Agosto,DRENAGEM,405,24300,11708.55,0.0,0.0
TIJUCA,ESTÉTICA,Agosto,HECCUS,32,960,691.2,10.0,216.0
TIJUCA,ESTÉTICA,Agosto,HIDRATAÇÃO,17,510,393.72,17.0,393.72
TIJUCA,ESTÉTICA,Agosto,LIMPEZA DE PELE,176,10560,6994.240000000001,6.0,238.44
TIJUCA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,82,2460,2682.2200000000003,81.0,2649.51
TIJUCA,ESTÉTICA,Agosto,PRÓ- SHAPE,38,2280,1508.6000000000001,0.0,0.0
TIJUCA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,60,1800,1719.0,38.0,1088.7
TIJUCA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,41,1230,988.9200000000001,3.0,72.36
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM,287,17220,8297.17,0.0,0.0
TIJUCA,ESTÉTICA,Fevereiro,HECCUS,39,1170,842.4000000000001,3.0,64.80000000000001
TIJUCA,ESTÉTICA,Fevereiro,HIDRATAÇÃO,27,810,625.32,26.0,602.16
TIJUCA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,89,5340,3536.86,10.0,397.40000000000003
TIJUCA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,52,1560,1700.92,51.0,1668.21
TIJUCA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,10,600,397.0,1.0,39.7
TIJUCA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,31,930,888.15,21.0,601.65
TIJUCA,ESTÉTICA,Julho,CARBOXITERAPIA,34,1020,820.08,4.0,96.48
TIJUCA,ESTÉTICA,Julho,CRIOLIPÓLISE,28,1680,2888.76,0.0,0.0
TIJUCA,ESTÉTICA,Julho,DRENAGEM,438,26280,12662.58,0.0,0.0
TIJUCA,ESTÉTICA,Julho,HECCUS,42,1260,907.2,6.0,129.60000000000002
TIJUCA,ESTÉTICA,Julho,HIDRATAÇÃO,5,150,115.8,5.0,115.8
TIJUCA,ESTÉTICA,Julho,LIMPEZA DE PELE,166,9960,6596.84,4.0,158.96
TIJUCA,ESTÉTICA,Julho,PEELING DE DIAMANTE,143,4290,4677.53,143.0,4677.53
TIJUCA,ESTÉTICA,Julho,PRÓ- SHAPE,38,2280,1508.6000000000001,1.0,39.7
TIJUCA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,56,1680,1604.3999999999999,25.0,716.25
TIJUCA,ESTÉTICA,Junho,CARBOXITERAPIA,28,840,675.36,1.0,24.12
TIJUCA,ESTÉTICA,Junho,CRIOLIPÓLISE,9,540,928.53,0.0,0.0
TIJUCA,ESTÉTICA,Junho,DRENAGEM,394,23640,11390.54,0.0,0.0
TIJUCA,ESTÉTICA,Junho,HECCUS,53,1590,1144.8000000000002,4.0,86.4
TIJUCA,ESTÉTICA,Junho,HIDRATAÇÃO,2,60,46.32,2.0,46.32
TIJUCA,ESTÉTICA,Junho,LIMPEZA DE PELE,151,9060,6000.740000000001,5.0,198.70000000000002
TIJUCA,ESTÉTICA,Junho,PEELING DE DIAMANTE,99,2970,3238.29,99.0,3238.29
TIJUCA,ESTÉTICA,Junho,PRÓ- SHAPE,32,1920,1270.4,0.0,0.0
TIJUCA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,62,1860,1776.3,32.0,916.8
TIJUCA,ESTÉTICA,Maio,CARBOXITERAPIA,20,600,482.40000000000003,2.0,48.24
TIJUCA,ESTÉTICA,Maio,CRIOLIPÓLISE,12,720,1238.04,0.0,0.0
TIJUCA,ESTÉTICA,Maio,DRENAGEM,367,22020,10609.97,0.0,0.0
TIJUCA,ESTÉTICA,Maio,HECCUS,67,2010,1447.2,13.0,280.8
TIJUCA,ESTÉTICA,Maio,HIDRATAÇÃO,4,120,92.64,4.0,92.64
TIJUCA,ESTÉTICA,Maio,LIMPEZA DE PELE,141,8460,5603.34,4.0,158.96
TIJUCA,ESTÉTICA,Maio,PEELING DE DIAMANTE,85,2550,2780.35,81.0,2649.51
TIJUCA,ESTÉTICA,Maio,PRÓ- SHAPE,27,1620,1071.9,0.0,0.0
TIJUCA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,74,2220,2120.1,39.0,1117.35
TIJUCA,ESTÉTICA,Março,CARBOXITERAPIA,37,1110,892.44,6.0,144.72
TIJUCA,ESTÉTICA,Março,CRIOLIPÓLISE,13,780,1341.21,0.0,0.0
TIJUCA,ESTÉTICA,Março,DRENAGEM,270,16200,7805.7,0.0,0.0
TIJUCA,ESTÉTICA,Março,HECCUS,30,900,648.0,5.0,108.0
TIJUCA,ESTÉTICA,Março,HIDRATAÇÃO,5,150,115.8,5.0,115.8
TIJUCA,ESTÉTICA,Março,LIMPEZA DE PELE,163,9780,6477.62,42.0,1669.0800000000002
TIJUCA,ESTÉTICA,Março,PEELING DE DIAMANTE,56,1680,1831.76,56.0,1831.76
TIJUCA,ESTÉTICA,Março,PRÓ- SHAPE,24,1440,952.8000000000001,0.0,0.0
TIJUCA,ESTÉTICA,Março,RADIOFREQUÊNCIA,50,1500,1432.5,38.0,1088.7
TIJUCA,ESTÉTICA,Novembro,CARBOXITERAPIA,7,210,168.84,0.0,0.0
TIJUCA,ESTÉTICA,Novembro,CRIOLIPÓLISE,5,300,515.85,0.0,0.0
TIJUCA,ESTÉTICA,Novembro,DRENAGEM,194,11640,5608.54,0.0,0.0
TIJUCA,ESTÉTICA,Novembro,HECCUS,14,420,302.40000000000003,3.0,64.80000000000001
TIJUCA,ESTÉTICA,Novembro,HIDRATAÇÃO,12,360,277.92,11.0,254.76
TIJUCA,ESTÉTICA,Novembro,LIMPEZA DE PELE,86,5160,3417.6400000000003,2.0,79.48
TIJUCA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,21,630,686.91,21.0,686.91
TIJUCA,ESTÉTICA,Novembro,PRÓ- SHAPE,25,1500,992.5000000000001,2.0,79.4
TIJUCA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,14,420,401.09999999999997,4.0,114.6
TIJUCA,ESTÉTICA,Outubro,CARBOXITERAPIA,11,330,265.32,3.0,72.36
TIJUCA,ESTÉTICA,Outubro,CRIOLIPÓLISE,4,240,412.68,0.0,0.0
TIJUCA,ESTÉTICA,Outubro,DRENAGEM,442,26520,12778.22,0.0,0.0
TIJUCA,ESTÉTICA,Outubro,HECCUS,11,330,237.60000000000002,4.0,86.4
TIJUCA,ESTÉTICA,Outubro,HIDRATAÇÃO,37,1110,856.92,37.0,856.92
TIJUCA,ESTÉTICA,Outubro,LIMPEZA DE PELE,134,8040,5325.16,4.0,158.96
TIJUCA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,55,1650,1799.05,55.0,1799.05
TIJUCA,ESTÉTICA,Outubro,PRÓ- SHAPE,43,2580,1707.1000000000001,3.0,119.10000000000001
TIJUCA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,14,420,401.09999999999997,7.0,200.54999999999998
TIJUCA,ESTÉTICA,Setembro,CARBOXITERAPIA,25,750,603.0,4.0,96.48
TIJUCA,ESTÉTICA,Setembro,CRIOLIPÓLISE,8,480,825.36,0.0,0.0
TIJUCA,ESTÉTICA,Setembro,DRENAGEM,357,21420,10320.87,0.0,0.0
TIJUCA,ESTÉTICA,Setembro,HECCUS,28,840,604.8000000000001,12.0,259.20000000000005
TIJUCA,ESTÉTICA,Setembro,HIDRATAÇÃO,29,870,671.64,29.0,671.64
TIJUCA,ESTÉTICA,Setembro,LIMPEZA DE PELE,137,8220,5444.38,5.0,198.70000000000002
TIJUCA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,66,1980,2158.86,66.0,2158.86
TIJUCA,ESTÉTICA,Setembro,PRÓ- SHAPE,35,2100,1389.5,2.0,79.4
TIJUCA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,39,1170,1117.35,26.0,744.9
TIJUCA,LAVIEEN,Abril,LAVIEEN,85,1275,8223.75,59.0,5708.25
TIJUCA,LAVIEEN,Abril,PRÓ-SÉRUM,5,25,336.2,0.0,0.0
TIJUCA,LAVIEEN,Agosto,LAVIEEN,111,1665,10739.25,98.0,9481.5
TIJUCA,LAVIEEN,Agosto,PRÓ-SÉRUM,1,5,67.24,0.0,0.0
TIJUCA,LAVIEEN,Fevereiro,LAVIEEN,64,960,6192.0,37.0,3579.75
TIJUCA,LAVIEEN,Julho,LAVIEEN,136,2040,13158.0,107.0,10352.25
TIJUCA,LAVIEEN,Julho,PRÓ-SÉRUM,16,80,1075.84,0.0,0.0
TIJUCA,LAVIEEN,Junho,LAVIEEN,138,2070,13351.5,104.0,10062.0
TIJUCA,LAVIEEN,Junho,PRÓ-SÉRUM,15,75,1008.5999999999999,0.0,0.0
TIJUCA,LAVIEEN,Maio,LAVIEEN,82,1230,7933.5,64.0,6192.0
TIJUCA,LAVIEEN,Maio,PRÓ-SÉRUM,12,60,806.8799999999999,0.0,0.0
TIJUCA,LAVIEEN,Março,LAVIEEN,70,1050,6772.5,40.0,3870.0
TIJUCA,LAVIEEN,Outubro,LAVIEEN,122,1830,11803.5,117.0,11319.75
TIJUCA,LAVIEEN,Outubro,PRÓ-SÉRUM,9,45,605.16,0.0,0.0
TIJUCA,LAVIEEN,Setembro,LAVIEEN,120,1800,11610.0,114.0,11029.5
TIJUCA,LAVIEEN,Setembro,PRÓ-SÉRUM,10,50,672.4,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,BOTOX POWER,32,960,9850.24,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 CICATRIZ,4,40,756.96,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 COLO,1,20,214.24,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,CO2 ROSTO,2,60,498.48,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,DERMAROLLER,7,210,808.36,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,16,480,501.44,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,27,810,8040.6,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,1,30,67.1,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,20,300,830.1999999999999,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,6,180,274.92,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,RADIESSE,6,180,4627.08,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,RETOQUE,23,345,0.0,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,SCULPTRA,7,210,7239.26,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Abril,SECAGEM,10,300,225.0,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,2,60,324.92,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,36,1080,11081.52,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,3,30,567.72,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 COLO,1,20,214.24,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,2,60,498.48,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,5,150,577.4,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,12,360,376.08,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,31,930,9231.800000000001,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,6,180,402.59999999999997,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,41,615,1701.9099999999999,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,7,210,320.74,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,RADIESSE,4,120,3084.72,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,RETOQUE,33,495,0.0,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,19,570,19649.420000000002,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,SECAGEM,4,120,90.0,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,3,90,487.38,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,28,840,8618.96,2.0,615.64
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,5,50,946.2,0.0,0.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,1,20,214.24,0.0,0.0
