Unidade,Grupo,Mês venda,Procedimentos Padronizados,Preço médio
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,1175.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,690.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,732.5
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,1100.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,1755.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2390.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,714.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,723.18
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1232.5
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,1750.83
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,2300.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,690.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,777.85
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1240.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1655.22
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2250.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,930.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,566.4
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,652.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,895.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1756.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,2340.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,1025.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,692.86
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,706.43
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,993.33
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1675.45
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2296.67
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,996.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,690.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,664.29
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1125.0
TIJUCA,ESTÉTICA,Agosto,CARBOXITERAPIA,96.29
TIJUCA,ESTÉTICA,Agosto,CRIOLIPÓLISE,284.53
TIJUCA,ESTÉTICA,Agosto,DRENAGEM,93.64
TIJUCA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,50.89
TIJUCA,ESTÉTICA,Agosto,HECCUS,106.25
TIJUCA,ESTÉTICA,Agosto,LIMPEZA DE PELE,88.1
TIJUCA,ESTÉTICA,Agosto,PRÓ- SHAPE,99.67
TIJUCA,ESTÉTICA,Agosto,PRÓ-SHAPE,104.0
TIJUCA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,105.67
TIJUCA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,89.78
TIJUCA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,346.43
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM,82.75
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,57.67
TIJUCA,ESTÉTICA,Fevereiro,HECCUS,92.4
TIJUCA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,56.38
TIJUCA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,110.57
TIJUCA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,100.65
TIJUCA,ESTÉTICA,Janeiro,CARBOXITERAPIA,107.08
TIJUCA,ESTÉTICA,Janeiro,CRIOLIPÓLISE,347.71
TIJUCA,ESTÉTICA,Janeiro,DRENAGEM,86.14
TIJUCA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,58.18
TIJUCA,ESTÉTICA,Janeiro,HECCUS,109.72
TIJUCA,ESTÉTICA,Janeiro,HIDRATAÇÃO,90.0
TIJUCA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,71.18
TIJUCA,ESTÉTICA,Janeiro,PRÓ- SHAPE,107.5
TIJUCA,ESTÉTICA,Janeiro,PRÓ-SHAPE,92.22
TIJUCA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,117.0
TIJUCA,ESTÉTICA,Julho,CARBOXITERAPIA,95.28
TIJUCA,ESTÉTICA,Julho,CRIOLIPÓLISE,272.6
TIJUCA,ESTÉTICA,Julho,DRENAGEM,81.38
TIJUCA,ESTÉTICA,Julho,DRENAGEM 30 MIN,57.52
TIJUCA,ESTÉTICA,Julho,HECCUS,101.57
TIJUCA,ESTÉTICA,Julho,LIMPEZA DE PELE,63.33
TIJUCA,ESTÉTICA,Julho,PEELING DE DIAMANTE,75.0
TIJUCA,ESTÉTICA,Julho,PRÓ- SHAPE,125.0
TIJUCA,ESTÉTICA,Julho,PRÓ-SHAPE,85.0
TIJUCA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,108.75
TIJUCA,ESTÉTICA,Junho,CARBOXITERAPIA,113.25
TIJUCA,ESTÉTICA,Junho,CRIOLIPÓLISE,370.67
TIJUCA,ESTÉTICA,Junho,DRENAGEM,77.94
TIJUCA,ESTÉTICA,Junho,HECCUS,88.39
TIJUCA,ESTÉTICA,Junho,LIMPEZA DE PELE,64.44
TIJUCA,ESTÉTICA,Junho,PEELING DE DIAMANTE,90.0
TIJUCA,ESTÉTICA,Junho,PRÓ- SHAPE,109.5
TIJUCA,ESTÉTICA,Junho,PRÓ-SHAPE,95.0
TIJUCA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,110.84
TIJUCA,ESTÉTICA,Maio,CARBOXITERAPIA,101.0
TIJUCA,ESTÉTICA,Maio,CRIOLIPÓLISE,311.25
TIJUCA,ESTÉTICA,Maio,DRENAGEM,88.04
TIJUCA,ESTÉTICA,Maio,DRENAGEM 30 MIN,59.0
TIJUCA,ESTÉTICA,Maio,HECCUS,106.0
TIJUCA,ESTÉTICA,Maio,LIMPEZA DE PELE,64.14
TIJUCA,ESTÉTICA,Maio,PEELING DE DIAMANTE,99.5
TIJUCA,ESTÉTICA,Maio,PRÓ- SHAPE,110.0
TIJUCA,ESTÉTICA,Maio,PRÓ-SHAPE,110.0
TIJUCA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,87.4
TIJUCA,ESTÉTICA,Março,CARBOXITERAPIA,107.47
TIJUCA,ESTÉTICA,Março,CRIOLIPÓLISE,343.75
TIJUCA,ESTÉTICA,Março,DRENAGEM,88.65
TIJUCA,ESTÉTICA,Março,DRENAGEM 30 MIN,59.0
TIJUCA,ESTÉTICA,Março,HECCUS,108.73
TIJUCA,ESTÉTICA,Março,LIMPEZA DE PELE,52.5
TIJUCA,ESTÉTICA,Março,PRÓ- SHAPE,112.5
TIJUCA,ESTÉTICA,Março,PRÓ-SHAPE,105.3
TIJUCA,ESTÉTICA,Março,RADIOFREQUÊNCIA,95.09
TIJUCA,ESTÉTICA,Novembro,CARBOXITERAPIA,96.5
TIJUCA,ESTÉTICA,Novembro,CRIOLIPÓLISE,446.88
TIJUCA,ESTÉTICA,Novembro,DRENAGEM,92.85
TIJUCA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,56.8
TIJUCA,ESTÉTICA,Novembro,HECCUS,98.92
TIJUCA,ESTÉTICA,Novembro,LIMPEZA DE PELE,50.67
TIJUCA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,90.0
TIJUCA,ESTÉTICA,Novembro,PRÓ- SHAPE,102.5
TIJUCA,ESTÉTICA,Novembro,PRÓ-SHAPE,105.04
TIJUCA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,87.44
TIJUCA,ESTÉTICA,Outubro,CARBOXITERAPIA,91.5
TIJUCA,ESTÉTICA,Outubro,CRIOLIPÓLISE,503.46
TIJUCA,ESTÉTICA,Outubro,DRENAGEM,95.91
TIJUCA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,59.0
TIJUCA,ESTÉTICA,Outubro,HECCUS,98.0
TIJUCA,ESTÉTICA,Outubro,HIDRATAÇÃO,59.0
TIJUCA,ESTÉTICA,Outubro,LIMPEZA DE PELE,87.27
TIJUCA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,131.25
TIJUCA,ESTÉTICA,Outubro,PRÓ- SHAPE,133.33
TIJUCA,ESTÉTICA,Outubro,PRÓ-SHAPE,99.29
TIJUCA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,93.63
TIJUCA,ESTÉTICA,Setembro,CARBOXITERAPIA,75.0
TIJUCA,ESTÉTICA,Setembro,CRIOLIPÓLISE,303.05
TIJUCA,ESTÉTICA,Setembro,DRENAGEM,103.31
TIJUCA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,58.62
TIJUCA,ESTÉTICA,Setembro,HECCUS,95.0
TIJUCA,ESTÉTICA,Setembro,HIDRATAÇÃO,59.0
TIJUCA,ESTÉTICA,Setembro,LIMPEZA DE PELE,90.0
TIJUCA,ESTÉTICA,Setembro,PRÓ- SHAPE,120.0
TIJUCA,ESTÉTICA,Setembro,PRÓ-SHAPE,121.41
TIJUCA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,97.57
TIJUCA,LAVIEEN,Agosto,LAVIEEN,408.06
TIJUCA,LAVIEEN,Agosto,PRÓ-SÉRUM,150.0
TIJUCA,LAVIEEN,Fevereiro,LAVIEEN,400.4
TIJUCA,LAVIEEN,Janeiro,LAVIEEN,450.77
TIJUCA,LAVIEEN,Julho,LAVIEEN,356.66
TIJUCA,LAVIEEN,Julho,PRÓ-SÉRUM,150.0
TIJUCA,LAVIEEN,Junho,LAVIEEN,366.98
TIJUCA,LAVIEEN,Junho,PRÓ-SÉRUM,150.0
TIJUCA,LAVIEEN,Maio,LAVIEEN,271.84
TIJUCA,LAVIEEN,Maio,PRÓ-SÉRUM,150.0
TIJUCA,LAVIEEN,Março,LAVIEEN,420.61
TIJUCA,LAVIEEN,Novembro,LAVIEEN,227.56
TIJUCA,LAVIEEN,Novembro,PRÓ-SÉRUM,147.22
TIJUCA,LAVIEEN,Outubro,LAVIEEN,326.98
TIJUCA,LAVIEEN,Outubro,PRÓ-SÉRUM,150.0
TIJUCA,LAVIEEN,Setembro,LAVIEEN,356.25
TIJUCA,LAVIEEN,Setembro,PRÓ-SÉRUM,150.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,595.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,822.3
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,393.33
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 COLO,587.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,791.67
TIJUCA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,452.08
TIJUCA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,228.93
TIJUCA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,832.12
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,203.67
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,210.77
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,185.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,RADIESSE,1460.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,1813.16
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,856.35
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,325.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,500.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,840.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,464.4
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,269.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,213.67
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,930.95
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,203.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,190.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,200.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1700.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,1912.5
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,170.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,596.67
TIJUCA,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,876.25
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,405.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 PESCOÇO,490.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 ROSTO,711.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,563.75
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,228.41
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,850.02
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,233.25
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-FIRM,390.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,204.91
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-MESO,255.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,RADIESSE,1450.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,1912.5
TIJUCA,MEDICINA ESTÉTICA,Janeiro,SECAGEM,171.43
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,579.6
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,830.5
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,580.0
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 MÃOS,500.0
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,1200.0
TIJUCA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,454.2
TIJUCA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,253.42
TIJUCA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,860.31
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,218.92
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,200.0
TIJUCA,MEDICINA ESTÉTICA,Julho,RADIESSE,1500.0
TIJUCA,MEDICINA ESTÉTICA,Julho,SCULPTRA,1812.5
TIJUCA,MEDICINA ESTÉTICA,Julho,SECAGEM,190.0
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,590.0
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,851.07
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,455.0
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,663.33
TIJUCA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,350.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,205.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,789.86
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,217.5
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,216.86
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,206.0
TIJUCA,MEDICINA ESTÉTICA,Junho,RADIESSE,1571.43
TIJUCA,MEDICINA ESTÉTICA,Junho,SCULPTRA,1859.0
TIJUCA,MEDICINA ESTÉTICA,Junho,SECAGEM,155.0
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,700.0
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,858.3
TIJUCA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,402.0
TIJUCA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,249.82
TIJUCA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,873.17
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,197.16
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,170.0
TIJUCA,MEDICINA ESTÉTICA,Maio,RADIESSE,1633.33
TIJUCA,MEDICINA ESTÉTICA,Maio,SCULPTRA,1862.0
TIJUCA,MEDICINA ESTÉTICA,Maio,SECAGEM,155.0
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,556.67
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX POWER,876.14
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,500.0
TIJUCA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,232.0
TIJUCA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,871.44
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,200.0
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,220.0
TIJUCA,MEDICINA ESTÉTICA,Março,RADIESSE,1633.33
TIJUCA,MEDICINA ESTÉTICA,Março,SCULPTRA,1902.86
TIJUCA,MEDICINA ESTÉTICA,Março,SECAGEM,123.33
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,530.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,762.58
TIJUCA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,484.07
TIJUCA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,320.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,196.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,771.72
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,200.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,209.86
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,200.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,RADIESSE,1525.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1745.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,SECAGEM,152.5
TIJUCA,MEDICINA ESTÉTICA,Novembro,UP BUMBUM,10600.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,700.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,812.3
TIJUCA,MEDICINA ESTÉTICA,Outubro,CO2 ROSTO,1200.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,530.33
TIJUCA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,290.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,229.5
TIJUCA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,816.89
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,166.67
TIJUCA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,201.17
TIJUCA,MEDICINA ESTÉTICA,Outubro,RADIESSE,1450.0
TIJUCA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1809.15
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,690.0
TIJUCA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,824.97
TIJUCA,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,505.11
TIJUCA,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,226.14
TIJUCA,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,840.44
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,187.0
TIJUCA,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,203.4
TIJUCA,MEDICINA ESTÉTICA,Setembro,RADIESSE,1440.0
TIJUCA,MEDICINA ESTÉTICA,Setembro,SCULPTRA,1841.67
TIJUCA,MEDICINA ESTÉTICA,Setembro,SECAGEM,150.0
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,1678.12
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,2345.0
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,680.75
TIJUCA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1106.83
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,1791.67
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,2390.0
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER INTERNO COXA,1690.0
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,775.71
TIJUCA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1500.0
TIJUCA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,1986.0
TIJUCA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,2430.0
TIJUCA,ULTRAFORMER_III,Janeiro,ULTRAFORMER MAÇA DO ROSTO,1160.0
TIJUCA,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,962.14
TIJUCA,ULTRAFORMER_III,Janeiro,ULTRAFORMER PESCOÇO,1125.0
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,1727.14
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,2450.0
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,661.0
TIJUCA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,970.0
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,1704.55
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,980.0
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,790.0
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,699.09
TIJUCA,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,900.0
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,1675.0
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2384.97
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER INTERNO COXA,1690.0
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,723.33
TIJUCA,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1100.0
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,1691.1
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,2460.0
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,1050.0
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,716.25
TIJUCA,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1160.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER BRAÇO,1760.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1572.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,830.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,530.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,503.0
TIJUCA,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,854.29
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1685.7
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,2240.0
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,715.0
TIJUCA,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1116.75
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1715.71
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2490.0
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,945.0
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,799.0
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,768.31
TIJUCA,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,990.0
TUCURUVI,ESTÉTICA,Agosto,CRIOLIPÓLISE,360.01
TUCURUVI,ESTÉTICA,Agosto,DRENAGEM,96.55
TUCURUVI,ESTÉTICA,Agosto,DRENAGEM 30 MIN,59.0
TUCURUVI,ESTÉTICA,Agosto,HECCUS,99.67
TUCURUVI,ESTÉTICA,Agosto,LIMPEZA DE PELE,90.0
TUCURUVI,ESTÉTICA,Agosto,PEELING DE DIAMANTE,137.7
TUCURUVI,ESTÉTICA,Agosto,PRÓ- SHAPE,99.0
TUCURUVI,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,108.33
TUCURUVI,ESTÉTICA,Fevereiro,CARBOXITERAPIA,119.74
TUCURUVI,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,500.0
TUCURUVI,ESTÉTICA,Fevereiro,DRENAGEM,96.5
TUCURUVI,ESTÉTICA,Fevereiro,HECCUS,107.3
TUCURUVI,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,56.15
TUCURUVI,ESTÉTICA,Fevereiro,PRÓ- SHAPE,127.5
TUCURUVI,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,101.75
TUCURUVI,ESTÉTICA,Janeiro,CARBOXITERAPIA,112.55
TUCURUVI,ESTÉTICA,Janeiro,CRIOLIPÓLISE,463.38
TUCURUVI,ESTÉTICA,Janeiro,DRENAGEM,79.33
TUCURUVI,ESTÉTICA,Janeiro,HECCUS,100.8
TUCURUVI,ESTÉTICA,Janeiro,HIDRATAÇÃO,126.0
TUCURUVI,ESTÉTICA,Janeiro,LIMPEZA DE PELE,87.95
TUCURUVI,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,100.0
TUCURUVI,ESTÉTICA,Julho,CARBOXITERAPIA,100.0
TUCURUVI,ESTÉTICA,Julho,CRIOLIPÓLISE,390.0
TUCURUVI,ESTÉTICA,Julho,DRENAGEM,92.98
TUCURUVI,ESTÉTICA,Julho,HECCUS,99.5
TUCURUVI,ESTÉTICA,Julho,LIMPEZA DE PELE,78.57
TUCURUVI,ESTÉTICA,Julho,PRÓ- SHAPE,100.22
