Unidade,Grupo,Mês venda,Procedimentos Padronizados,Valor liquido item,Margem de Contribuição (R$),Margem de Contribuição (%)
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,16900.0,4565.06,27.012189349112433
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,6688.0,1660.48,24.827679425837328
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,990.0,277.73,28.053131313131313
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,1990.0,674.39,33.88874371859297
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,1380.0,467.21,33.85594202898551
SOROCABA,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,1000.0,242.28,24.228
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,31740.0,9148.24,28.82241965973536
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,2190.0,525.75,24.00666666666667
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,3200.0,999.16,31.223750000000006
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,4670.0,1835.5,39.30402569593148
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,2230.0,813.68,36.48798206278027
SOROCABA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1000.0,242.28,24.228
SOROCABA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,10080.0,2696.71,26.75309523809524
SOROCABA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,4780.0,1333.65,27.90066945606695
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,27090.0,7339.37,27.092528608342565
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,2390.0,666.83,27.90066945606695
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,891.0,385.39,43.25380471380472
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,5530.0,1875.9,33.92227848101266
SOROCABA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,1000.0,242.28,24.228
SOROCABA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,17200.0,4776.68,27.771395348837213
SOROCABA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,5500.0,1841.54,33.482545454545466
SOROCABA,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,4370.0,1400.12,32.039313501144164
SOROCABA,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,2000.0,681.44,34.072
SOROCABA,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,690.0,233.61,33.85594202898551
SOROCABA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,16900.0,4565.06,27.012189349112433
SOROCABA,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,1200.0,425.86,35.48833333333333
SOROCABA,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,2869.0,1051.31,36.643868943882886
SOROCABA,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,4830.0,1635.24,33.85594202898551
SOROCABA,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,2000.0,484.56,24.228
SOROCABA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,13520.0,3652.05,27.012189349112425
SOROCABA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,6880.0,1795.91,26.103372093023257
SOROCABA,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,1000.0,284.78,28.478
SOROCABA,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,4080.0,1612.43,39.52039215686274
SOROCABA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,12200.0,3456.54,28.332295081967217
SOROCABA,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,2390.0,956.55,40.02284518828452
SOROCABA,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,4140.0,1401.64,33.85594202898552
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,19950.0,5980.91,29.97949874686718
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,6630.0,1619.56,24.42778280542987
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,3200.0,995.42,31.106875000000002
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,850.0,356.47,41.937647058823536
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,12429.0,4464.38,35.919032906911255
SOROCABA,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,2350.0,731.45,31.125531914893617
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,31250.0,9538.21,30.52227200000001
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2500.0,744.42,29.77680000000001
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,5200.0,1985.6,38.18461538461539
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,4740.0,1884.88,39.76531645569621
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,5830.0,2087.52,35.806552315608926
SOROCABA,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1000.0,242.28,24.228
SÃO BERNARDO,ESTÉTICA,Novembro,CARBOXITERAPIA,1440.0,653.98,45.41499999999999
SÃO BERNARDO,ESTÉTICA,Novembro,DRENAGEM,1230.0,520.72,42.33512195121951
SÃO BERNARDO,ESTÉTICA,Novembro,HECCUS,1724.0,848.91,49.24069605568445
SÃO BERNARDO,ESTÉTICA,Novembro,HIDRATAÇÃO,14.0,-13.28,-94.88857142857142
SÃO BERNARDO,ESTÉTICA,Novembro,LIMPEZA DE PELE,2060.0,260.92,12.66621359223301
SÃO BERNARDO,ESTÉTICA,Novembro,PRÓ- SHAPE,324.0,109.45,33.78074074074075
SÃO BERNARDO,ESTÉTICA,Novembro,PRÓ-SHAPE,1200.0,449.48,37.45666666666666
SÃO BERNARDO,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,554.0,218.89,39.51111913357401
SÃO BERNARDO,ESTÉTICA,Outubro,CARBOXITERAPIA,999.99,440.07,44.00773467734677
SÃO BERNARDO,ESTÉTICA,Outubro,CRIOLIPÓLISE,2360.0,942.55,39.93872881355933
SÃO BERNARDO,ESTÉTICA,Outubro,DRENAGEM,4929.0,2002.51,40.62703590992088
SÃO BERNARDO,ESTÉTICA,Outubro,DRENAGEM 30 MIN,345.0,70.76,20.51101449275362
SÃO BERNARDO,ESTÉTICA,Outubro,HECCUS,3021.0,1439.81,47.66015888778551
SÃO BERNARDO,ESTÉTICA,Outubro,LIMPEZA DE PELE,3510.0,926.09,26.384444444444444
SÃO BERNARDO,ESTÉTICA,Outubro,PRÓ- SHAPE,2109.0,812.79,38.539051683262215
SÃO BERNARDO,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,340.0,153.89,45.26058823529411
SÃO BERNARDO,ESTÉTICA,Setembro,CARBOXITERAPIA,450.0,196.83,43.739999999999995
SÃO BERNARDO,ESTÉTICA,Setembro,DRENAGEM,1440.0,582.13,40.42541666666666
SÃO BERNARDO,ESTÉTICA,Setembro,DRENAGEM 30 MIN,590.0,243.59,41.28576271186441
SÃO BERNARDO,ESTÉTICA,Setembro,HECCUS,1980.0,964.69,48.721818181818186
SÃO BERNARDO,ESTÉTICA,Setembro,LIMPEZA DE PELE,1170.0,308.7,26.384444444444448
SÃO BERNARDO,ESTÉTICA,Setembro,PRÓ- SHAPE,540.0,182.42,33.78074074074075
SÃO BERNARDO,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,540.0,237.67,44.01222222222223
SÃO BERNARDO,LAVIEEN,Novembro,LAVIEEN,5300.0,2577.62,48.63433962264151
SÃO BERNARDO,LAVIEEN,Novembro,PRÓ-SÉRUM,450.0,115.71,25.71333333333333
SÃO BERNARDO,LAVIEEN,Outubro,LAVIEEN,7600.0,3522.79,46.352500000000006
SÃO BERNARDO,LAVIEEN,Outubro,PRÓ-SÉRUM,1650.0,424.27,25.71333333333334
SÃO BERNARDO,LAVIEEN,Setembro,LAVIEEN,5100.0,2339.79,45.878235294117644
SÃO BERNARDO,LAVIEEN,Setembro,PRÓ-SÉRUM,450.0,115.71,25.71333333333333
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,2889.0,1114.44,38.57530633437177
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,450.0,201.95,44.87777777777778
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,1800.0,777.92,43.21777777777778
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,1010.0,587.09,58.128118811881194
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,2589.9,933.52,36.044459631646006
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,1680.0,894.5,53.24416666666668
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,2000.0,952.6,47.63
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,SCULPTRA,7200.0,942.16,13.085555555555553
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,SECAGEM,170.0,97.42,57.30470588235295
SÃO BERNARDO,MEDICINA ESTÉTICA,Novembro,UP BUMBUM,10600.0,2266.84,21.38528301886793
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,7559.0,2869.56,37.962145786479695
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,450.0,201.95,44.87777777777778
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,660.0,371.54,56.29454545454545
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,16000.0,5926.0,37.03750000000001
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,4520.0,2316.7,51.25438053097346
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1800.0,235.54,13.085555555555553
SÃO BERNARDO,MEDICINA ESTÉTICA,Outubro,SECAGEM,1310.0,744.07,56.79954198473283
SÃO BERNARDO,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,7430.0,2778.56,37.396527590847924
SÃO BERNARDO,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,3490.0,1270.65,36.408194842406886
SÃO BERNARDO,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,4200.0,2132.48,50.77333333333335
SÃO BERNARDO,MEDICINA ESTÉTICA,Setembro,SCULPTRA,4100.0,823.78,20.092195121951224
SÃO BERNARDO,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,3350.0,891.85,26.622388059701496
SÃO BERNARDO,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,2970.0,1082.56,36.44976430976431
SÃO BERNARDO,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,6890.0,1917.73,27.833468795355593
SÃO BERNARDO,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,700.0,250.66,35.80857142857143
SÃO BERNARDO,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,690.0,233.61,33.85594202898551
SÃO BERNARDO,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1800.0,343.48,19.08222222222222
SÃO BERNARDO,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,690.0,243.61,35.30521739130435
TATUAPÉ,ESTÉTICA,Abril,CARBOXITERAPIA,3884.0,1774.97,45.69962924819773
TATUAPÉ,ESTÉTICA,Abril,CRIOLIPÓLISE,7685.0,3667.11,47.71774886141834
TATUAPÉ,ESTÉTICA,Abril,DRENAGEM,11555.95,4219.81,36.51631523154739
TATUAPÉ,ESTÉTICA,Abril,HECCUS,4930.2,2376.16,48.19607886089815
TATUAPÉ,ESTÉTICA,Abril,LIMPEZA DE PELE,9330.0,1574.14,16.871832797427654
TATUAPÉ,ESTÉTICA,Abril,PEELING DE DIAMANTE,162.0,81.56,50.34864197530864
TATUAPÉ,ESTÉTICA,Abril,PRÓ- SHAPE,1115.0,468.92,42.05569506726457
TATUAPÉ,ESTÉTICA,Abril,RADIOFREQUÊNCIA,1782.0,684.02,38.38511784511785
TATUAPÉ,ESTÉTICA,Agosto,CARBOXITERAPIA,2467.5,992.85,40.237264437689966
TATUAPÉ,ESTÉTICA,Agosto,CRIOLIPÓLISE,9180.0,3586.81,39.07202614379085
TATUAPÉ,ESTÉTICA,Agosto,DRENAGEM,8613.5,2838.04,32.94877691995124
TATUAPÉ,ESTÉTICA,Agosto,DRENAGEM 30 MIN,1094.0,236.65,21.63140767824497
TATUAPÉ,ESTÉTICA,Agosto,HECCUS,4082.0,1864.24,45.66983831455169
TATUAPÉ,ESTÉTICA,Agosto,LIMPEZA DE PELE,8625.0,2308.78,26.76840579710145
TATUAPÉ,ESTÉTICA,Agosto,PEELING DE DIAMANTE,270.0,92.33,34.19555555555555
TATUAPÉ,ESTÉTICA,Agosto,PRÓ- SHAPE,150.0,66.11,44.07333333333333
TATUAPÉ,ESTÉTICA,Agosto,PRÓ-SHAPE,130.0,52.0,40.001538461538466
TATUAPÉ,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,1185.0,406.15,34.27417721518987
TATUAPÉ,ESTÉTICA,Fevereiro,CARBOXITERAPIA,1541.4,749.62,48.63264305177111
TATUAPÉ,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,3430.0,1594.16,46.47702623906705
TATUAPÉ,ESTÉTICA,Fevereiro,DRENAGEM,3133.0,1140.35,36.39796361315033
TATUAPÉ,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,413.0,170.51,41.28576271186441
TATUAPÉ,ESTÉTICA,Fevereiro,HECCUS,4274.0,2129.28,49.81936359382311
TATUAPÉ,ESTÉTICA,Fevereiro,HIDRATAÇÃO,59.0,18.46,31.28576271186441
TATUAPÉ,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,13520.0,158.37,1.171360946745564
TATUAPÉ,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,751.8,334.06,44.43465283320032
TATUAPÉ,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,840.0,334.69,39.84357142857144
TATUAPÉ,ESTÉTICA,Julho,CARBOXITERAPIA,13050.5,5780.78,44.29548829546761
TATUAPÉ,ESTÉTICA,Julho,CRIOLIPÓLISE,9823.0,4143.55,42.18216634429401
TATUAPÉ,ESTÉTICA,Julho,DRENAGEM,3630.0,1115.1,30.719063360881538
TATUAPÉ,ESTÉTICA,Julho,DRENAGEM 30 MIN,835.0,243.81,29.19868263473053
TATUAPÉ,ESTÉTICA,Julho,HECCUS,5842.0,2608.95,44.658452584731265
TATUAPÉ,ESTÉTICA,Julho,HIDRATAÇÃO,110.0,31.27,28.43090909090909
TATUAPÉ,ESTÉTICA,Julho,LIMPEZA DE PELE,8903.0,1153.72,12.958735257778281
TATUAPÉ,ESTÉTICA,Julho,PRÓ-SHAPE,1500.0,184.7,12.313333333333336
TATUAPÉ,ESTÉTICA,Julho,RADIOFREQUÊNCIA,495.0,205.92,41.60060606060606
TATUAPÉ,ESTÉTICA,Junho,CARBOXITERAPIA,2629.0,1275.62,48.52098136173449
TATUAPÉ,ESTÉTICA,Junho,CRIOLIPÓLISE,6629.0,2819.04,42.52581988233519
TATUAPÉ,ESTÉTICA,Junho,DRENAGEM,4442.8,1486.08,33.44920140451967
TATUAPÉ,ESTÉTICA,Junho,DRENAGEM 30 MIN,1180.0,487.17,41.28576271186441
TATUAPÉ,ESTÉTICA,Junho,HECCUS,566.5,226.81,40.036910856134156
TATUAPÉ,ESTÉTICA,Junho,LIMPEZA DE PELE,8380.0,1062.97,12.684630071599049
TATUAPÉ,ESTÉTICA,Junho,RADIOFREQUÊNCIA,1342.0,631.5,47.05639344262295
TATUAPÉ,ESTÉTICA,Maio,CARBOXITERAPIA,1584.0,731.43,46.17636363636363
TATUAPÉ,ESTÉTICA,Maio,CRIOLIPÓLISE,3455.0,1508.63,43.66503617945007
TATUAPÉ,ESTÉTICA,Maio,DRENAGEM,11194.75,4080.66,36.451521025480695
TATUAPÉ,ESTÉTICA,Maio,DRENAGEM 30 MIN,1416.0,584.61,41.2857627118644
TATUAPÉ,ESTÉTICA,Maio,HECCUS,1231.0,609.15,49.48394800974818
TATUAPÉ,ESTÉTICA,Maio,HIDRATAÇÃO,75.0,29.75,39.660000000000004
TATUAPÉ,ESTÉTICA,Maio,LIMPEZA DE PELE,6880.0,561.23,8.157441860465118
TATUAPÉ,ESTÉTICA,Maio,PRÓ- SHAPE,2350.0,823.99,35.06340425531915
TATUAPÉ,ESTÉTICA,Maio,RADIOFREQUÊNCIA,1290.0,537.52,41.667906976744185
TATUAPÉ,ESTÉTICA,Março,CRIOLIPÓLISE,4187.0,1715.47,40.97133508478624
TATUAPÉ,ESTÉTICA,Março,DRENAGEM,6263.75,2134.56,34.07797645180602
TATUAPÉ,ESTÉTICA,Março,DRENAGEM 30 MIN,236.0,80.17,33.972203389830504
TATUAPÉ,ESTÉTICA,Março,HECCUS,2462.0,1131.89,45.97460601137287
TATUAPÉ,ESTÉTICA,Março,LIMPEZA DE PELE,11420.0,2372.85,20.778003502626973
TATUAPÉ,ESTÉTICA,Março,PEELING DE DIAMANTE,420.0,198.14,47.175714285714285
TATUAPÉ,ESTÉTICA,Março,PRÓ-SHAPE,1170.0,428.32,36.60837606837607
TATUAPÉ,ESTÉTICA,Março,RADIOFREQUÊNCIA,793.2,330.32,41.64438729198184
TATUAPÉ,ESTÉTICA,Novembro,CARBOXITERAPIA,6041.0,2741.76,45.38588644264194
TATUAPÉ,ESTÉTICA,Novembro,CRIOLIPÓLISE,9207.0,3399.52,36.92318670576735
TATUAPÉ,ESTÉTICA,Novembro,DRENAGEM,7564.0,3167.4,41.87461131676361
TATUAPÉ,ESTÉTICA,Novembro,DRENAGEM 30 MIN,1180.0,487.17,41.28576271186441
TATUAPÉ,ESTÉTICA,Novembro,HECCUS,1402.0,708.17,50.51146932952925
TATUAPÉ,ESTÉTICA,Novembro,LIMPEZA DE PELE,9030.0,-743.7,-8.235858250276854
TATUAPÉ,ESTÉTICA,Novembro,PEELING DE DIAMANTE,502.0,223.27,44.47625498007968
TATUAPÉ,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,1683.0,700.14,41.60060606060606
TATUAPÉ,ESTÉTICA,Outubro,CARBOXITERAPIA,8925.0,4173.13,46.75781512605041
TATUAPÉ,ESTÉTICA,Outubro,CRIOLIPÓLISE,6889.0,2692.93,39.09029757584555
TATUAPÉ,ESTÉTICA,Outubro,DRENAGEM,6952.0,2851.33,41.01453970080552
TATUAPÉ,ESTÉTICA,Outubro,DRENAGEM 30 MIN,737.5,261.33,35.43491525423729
TATUAPÉ,ESTÉTICA,Outubro,HECCUS,4016.0,1990.49,49.56390438247012
TATUAPÉ,ESTÉTICA,Outubro,HIDRATAÇÃO,169.0,72.89,43.13171597633137
TATUAPÉ,ESTÉTICA,Outubro,LIMPEZA DE PELE,9015.0,2424.92,26.89873544093178
TATUAPÉ,ESTÉTICA,Outubro,PEELING DE DIAMANTE,113.4,47.28,41.69520282186948
TATUAPÉ,ESTÉTICA,Outubro,PRÓ-SHAPE,2340.0,936.04,40.001538461538466
TATUAPÉ,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,1987.0,828.63,41.702556618017105
TATUAPÉ,ESTÉTICA,Setembro,CARBOXITERAPIA,4879.0,2332.13,47.79927444148392
TATUAPÉ,ESTÉTICA,Setembro,CRIOLIPÓLISE,6216.0,2837.22,45.64376447876448
TATUAPÉ,ESTÉTICA,Setembro,DRENAGEM,14247.0,5250.77,36.85529444795396
TATUAPÉ,ESTÉTICA,Setembro,DRENAGEM 30 MIN,59.0,24.36,41.2857627118644
TATUAPÉ,ESTÉTICA,Setembro,HECCUS,4407.0,2136.7,48.48417971409122
TATUAPÉ,ESTÉTICA,Setembro,HIDRATAÇÃO,50.0,12.11,24.220000000000002
TATUAPÉ,ESTÉTICA,Setembro,LIMPEZA DE PELE,6495.0,1760.03,27.09827559661278
TATUAPÉ,ESTÉTICA,Setembro,PEELING DE DIAMANTE,291.0,139.85,48.058900343642605
TATUAPÉ,ESTÉTICA,Setembro,PRÓ- SHAPE,2982.0,753.7,25.27507712944333
TATUAPÉ,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,1630.0,576.8,35.38662576687116
TATUAPÉ,LAVIEEN,Abril,LAVIEEN,28092.0,13333.85,47.46492524562153
TATUAPÉ,LAVIEEN,Abril,PRÓ-SÉRUM,150.0,38.57,25.71333333333334
TATUAPÉ,LAVIEEN,Agosto,LAVIEEN,26258.0,10685.64,40.69480996267804
TATUAPÉ,LAVIEEN,Agosto,PRÓ-SÉRUM,4350.0,1118.53,25.71333333333334
TATUAPÉ,LAVIEEN,Fevereiro,LAVIEEN,35800.0,18287.32,51.08189944134078
TATUAPÉ,LAVIEEN,Julho,LAVIEEN,23283.0,9844.83,42.28333204483958
TATUAPÉ,LAVIEEN,Julho,PRÓ-SÉRUM,3300.0,848.54,25.71333333333334
TATUAPÉ,LAVIEEN,Junho,LAVIEEN,16902.0,6891.67,40.77429179978701
TATUAPÉ,LAVIEEN,Junho,PRÓ-SÉRUM,1950.0,501.41,25.71333333333334
TATUAPÉ,LAVIEEN,Maio,LAVIEEN,19621.0,8519.4,43.41982263900923
TATUAPÉ,LAVIEEN,Maio,PRÓ-SÉRUM,4050.0,1041.39,25.71333333333334
TATUAPÉ,LAVIEEN,Março,LAVIEEN,33585.33,16241.34,48.35844037262697
TATUAPÉ,LAVIEEN,Novembro,LAVIEEN,14077.68,5866.9,41.675158634093115
TATUAPÉ,LAVIEEN,Novembro,PRÓ-SÉRUM,750.0,192.85,25.71333333333334
TATUAPÉ,LAVIEEN,Outubro,LAVIEEN,39088.0,15962.68,40.8377896029472
TATUAPÉ,LAVIEEN,Outubro,PRÓ-SÉRUM,7650.0,1967.07,25.71333333333334
TATUAPÉ,LAVIEEN,Setembro,LAVIEEN,27545.0,11109.74,40.33306589217644
TATUAPÉ,LAVIEEN,Setembro,PRÓ-SÉRUM,6600.0,1697.08,25.71333333333334
TATUAPÉ,MEDICINA ESTÉTICA,Abril,BOTOX LIGHT,6006.0,2449.57,40.78542124542125
TATUAPÉ,MEDICINA ESTÉTICA,Abril,BOTOX POWER,53715.98,18190.77,33.86473129969891
TATUAPÉ,MEDICINA ESTÉTICA,Abril,DERMAROLLER,3970.0,1876.6,47.26947103274559
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,7181.0,4062.6,56.57425706726084
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,64095.99,22580.51,35.229210666689134
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,200.0,73.98,36.99000000000001
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PRÓ-CELL,284.8,161.35,56.6530617977528
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,11117.0,5558.88,50.003434379778724
TATUAPÉ,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,2350.0,1199.49,51.04212765957447
TATUAPÉ,MEDICINA ESTÉTICA,Abril,RADIESSE,7700.0,1575.68,20.46337662337663
TATUAPÉ,MEDICINA ESTÉTICA,Abril,SCULPTRA,38400.06,6403.8,16.676542494985686
TATUAPÉ,MEDICINA ESTÉTICA,Abril,SECAGEM,2968.4,1666.41,56.13830211561785
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,5491.0,2086.29,37.99474412675286
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,45467.0,15142.32,33.303982668748766
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,3600.0,1384.64,38.46222222222222
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,2500.0,1387.42,55.4968
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,51808.0,18081.76,34.901488573193326
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,2000.0,739.8,36.99
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,6620.0,3258.41,49.22066465256798
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,RADIESSE,12100.0,2365.9,19.552892561983477
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,SCULPTRA,49660.0,7107.3,14.311929118002414
TATUAPÉ,MEDICINA ESTÉTICA,Agosto,SECAGEM,320.0,180.73,56.477500000000006
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,4101.0,1755.63,42.80969031943428
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,35976.0,12756.85,35.4593351122971
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,1500.0,310.38,20.692
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,1300.0,570.58,43.89076923076923
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,21250.0,12169.15,57.26658823529412
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,37420.0,14186.27,37.910924639230366
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,9521.5,4807.01,50.48580685816311
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,3000.0,573.84,19.128000000000007
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,25561.0,4586.39,17.942918508665546
TATUAPÉ,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,930.0,543.52,58.443225806451615
TATUAPÉ,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,9994.1,3963.1,39.6543774827148
TATUAPÉ,MEDICINA ESTÉTICA,Julho,BOTOX POWER,53827.2,17961.41,33.36864425420606
TATUAPÉ,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,1300.0,538.54,41.426153846153845
TATUAPÉ,MEDICINA ESTÉTICA,Julho,DERMAROLLER,3960.83,1639.17,41.38449471449166
TATUAPÉ,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,1600.0,719.68,44.980000000000004
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,5192.0,2941.62,56.65671802773499
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,66166.0,22849.5,34.533591874981106
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,10360.0,5066.4,48.903513513513516
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,2903.0,1406.3,48.442859111264205
TATUAPÉ,MEDICINA ESTÉTICA,Julho,RADIESSE,12400.0,2577.52,20.786451612903228
