Unidade,Grupo,Mês venda,Procedimentos Padronizados,Quantidade
TATUAPÉ,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,12.0
TATUAPÉ,MEDICINA ESTÉTICA,Janeiro,SECAGEM,11.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,19.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,BOTOX POWER,65.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,2.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,DERMAROLLER,10.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,8.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,23.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,80.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,54.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,14.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,RADIESSE,8.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,SCULPTRA,27.0
TATUAPÉ,MEDICINA ESTÉTICA,Julho,SECAGEM,5.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,17.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,BOTOX POWER,47.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,DERMAROLLER,15.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,13.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,82.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,5.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,8.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,RADIESSE,6.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,SCULPTRA,16.0
TATUAPÉ,MEDICINA ESTÉTICA,Junho,SECAGEM,12.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,1.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,BOTOX POWER,57.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,DERMAROLLER,6.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,31.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,49.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,15.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,16.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,5.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,RADIESSE,2.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,SCULPTRA,28.0
TATUAPÉ,MEDICINA ESTÉTICA,Maio,SECAGEM,1.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,8.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,BOTOX POWER,49.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,1.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,DERMAROLLER,6.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,26.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,51.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,1.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,28.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,PRÓ-MESO,14.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,RADIESSE,5.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,SCULPTRA,13.0
TATUAPÉ,MEDICINA ESTÉTICA,Março,SECAGEM,5.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,18.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,87.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,8.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,33.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,17.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,80.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,7.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,30.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,RADIESSE,6.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,SCULPTRA,41.0
TATUAPÉ,MEDICINA ESTÉTICA,Novembro,SECAGEM,7.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,11.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,59.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,3.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,17.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,18.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,61.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,2.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,56.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,RADIESSE,10.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,SCULPTRA,15.0
TATUAPÉ,MEDICINA ESTÉTICA,Outubro,SECAGEM,17.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,6.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,46.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,7.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,24.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,50.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,10.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,25.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,11.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,RADIESSE,11.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,SCULPTRA,24.0
TATUAPÉ,MEDICINA ESTÉTICA,Setembro,SECAGEM,7.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,17.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,2.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,8.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,15.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,32.0
TATUAPÉ,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,6.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,11.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,2.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,13.0
TATUAPÉ,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1.0
TATUAPÉ,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,9.0
TATUAPÉ,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
TATUAPÉ,ULTRAFORMER_III,Janeiro,ULTRAFORMER OLHOS,2.0
TATUAPÉ,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,21.0
TATUAPÉ,ULTRAFORMER_III,Janeiro,ULTRAFORMER PESCOÇO,1.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,29.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,3.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,2.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,9.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,29.0
TATUAPÉ,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,7.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,20.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,7.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,5.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,15.0
TATUAPÉ,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,3.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,14.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,7.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,13.0
TATUAPÉ,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,4.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,13.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,1.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,2.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,19.0
TATUAPÉ,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,2.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,26.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,9.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,9.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,29.0
TATUAPÉ,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,7.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,14.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,9.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,10.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,22.0
TATUAPÉ,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,4.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,14.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,7.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,4.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,18.0
TATUAPÉ,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,4.0
TIJUCA,ESTÉTICA,Agosto,CARBOXITERAPIA,36.0
TIJUCA,ESTÉTICA,Agosto,CRIOLIPÓLISE,37.0
TIJUCA,ESTÉTICA,Agosto,DRENAGEM,215.0
TIJUCA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,45.0
TIJUCA,ESTÉTICA,Agosto,HECCUS,7.0
TIJUCA,ESTÉTICA,Agosto,LIMPEZA DE PELE,75.0
TIJUCA,ESTÉTICA,Agosto,PRÓ- SHAPE,22.0
TIJUCA,ESTÉTICA,Agosto,PRÓ-SHAPE,25.0
TIJUCA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,21.0
TIJUCA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,32.0
TIJUCA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,17.0
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM,212.0
TIJUCA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,21.0
TIJUCA,ESTÉTICA,Fevereiro,HECCUS,36.0
TIJUCA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,113.0
TIJUCA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,36.0
TIJUCA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,42.0
TIJUCA,ESTÉTICA,Janeiro,CARBOXITERAPIA,27.0
TIJUCA,ESTÉTICA,Janeiro,CRIOLIPÓLISE,9.0
TIJUCA,ESTÉTICA,Janeiro,DRENAGEM,242.0
TIJUCA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,40.0
TIJUCA,ESTÉTICA,Janeiro,HECCUS,23.0
TIJUCA,ESTÉTICA,Janeiro,HIDRATAÇÃO,1.0
TIJUCA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,93.0
TIJUCA,ESTÉTICA,Janeiro,PRÓ- SHAPE,39.0
TIJUCA,ESTÉTICA,Janeiro,PRÓ-SHAPE,9.0
TIJUCA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,30.0
TIJUCA,ESTÉTICA,Julho,CARBOXITERAPIA,21.0
TIJUCA,ESTÉTICA,Julho,CRIOLIPÓLISE,19.0
TIJUCA,ESTÉTICA,Julho,DRENAGEM,177.0
TIJUCA,ESTÉTICA,Julho,DRENAGEM 30 MIN,24.0
TIJUCA,ESTÉTICA,Julho,HECCUS,32.0
TIJUCA,ESTÉTICA,Julho,LIMPEZA DE PELE,152.0
TIJUCA,ESTÉTICA,Julho,PEELING DE DIAMANTE,1.0
TIJUCA,ESTÉTICA,Julho,PRÓ- SHAPE,4.0
TIJUCA,ESTÉTICA,Julho,PRÓ-SHAPE,10.0
TIJUCA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,26.0
TIJUCA,ESTÉTICA,Junho,CARBOXITERAPIA,37.0
TIJUCA,ESTÉTICA,Junho,CRIOLIPÓLISE,13.0
TIJUCA,ESTÉTICA,Junho,DRENAGEM,239.0
TIJUCA,ESTÉTICA,Junho,HECCUS,19.0
TIJUCA,ESTÉTICA,Junho,LIMPEZA DE PELE,163.0
TIJUCA,ESTÉTICA,Junho,PEELING DE DIAMANTE,1.0
TIJUCA,ESTÉTICA,Junho,PRÓ- SHAPE,24.0
TIJUCA,ESTÉTICA,Junho,PRÓ-SHAPE,10.0
TIJUCA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,36.0
TIJUCA,ESTÉTICA,Maio,CARBOXITERAPIA,22.0
TIJUCA,ESTÉTICA,Maio,CRIOLIPÓLISE,6.0
TIJUCA,ESTÉTICA,Maio,DRENAGEM,264.0
TIJUCA,ESTÉTICA,Maio,DRENAGEM 30 MIN,1.0
TIJUCA,ESTÉTICA,Maio,HECCUS,7.0
TIJUCA,ESTÉTICA,Maio,LIMPEZA DE PELE,122.0
TIJUCA,ESTÉTICA,Maio,PEELING DE DIAMANTE,3.0
TIJUCA,ESTÉTICA,Maio,PRÓ- SHAPE,10.0
TIJUCA,ESTÉTICA,Maio,PRÓ-SHAPE,10.0
TIJUCA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,59.0
TIJUCA,ESTÉTICA,Março,CARBOXITERAPIA,34.0
TIJUCA,ESTÉTICA,Março,CRIOLIPÓLISE,16.0
TIJUCA,ESTÉTICA,Março,DRENAGEM,387.0
TIJUCA,ESTÉTICA,Março,DRENAGEM 30 MIN,22.0
TIJUCA,ESTÉTICA,Março,HECCUS,19.0
TIJUCA,ESTÉTICA,Março,LIMPEZA DE PELE,166.0
TIJUCA,ESTÉTICA,Março,PRÓ- SHAPE,14.0
TIJUCA,ESTÉTICA,Março,PRÓ-SHAPE,60.0
TIJUCA,ESTÉTICA,Março,RADIOFREQUÊNCIA,83.0
TIJUCA,ESTÉTICA,Novembro,CARBOXITERAPIA,26.0
TIJUCA,ESTÉTICA,Novembro,CRIOLIPÓLISE,22.0
TIJUCA,ESTÉTICA,Novembro,DRENAGEM,197.0
TIJUCA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,54.0
TIJUCA,ESTÉTICA,Novembro,HECCUS,19.0
TIJUCA,ESTÉTICA,Novembro,LIMPEZA DE PELE,267.0
TIJUCA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,1.0
TIJUCA,ESTÉTICA,Novembro,PRÓ- SHAPE,7.0
TIJUCA,ESTÉTICA,Novembro,PRÓ-SHAPE,39.0
TIJUCA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,64.0
TIJUCA,ESTÉTICA,Outubro,CARBOXITERAPIA,39.0
TIJUCA,ESTÉTICA,Outubro,CRIOLIPÓLISE,22.0
TIJUCA,ESTÉTICA,Outubro,DRENAGEM,175.0
TIJUCA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,6.0
TIJUCA,ESTÉTICA,Outubro,HECCUS,30.0
TIJUCA,ESTÉTICA,Outubro,HIDRATAÇÃO,3.0
TIJUCA,ESTÉTICA,Outubro,LIMPEZA DE PELE,80.0
TIJUCA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,5.0
TIJUCA,ESTÉTICA,Outubro,PRÓ- SHAPE,3.0
TIJUCA,ESTÉTICA,Outubro,PRÓ-SHAPE,51.0
TIJUCA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,34.0
TIJUCA,ESTÉTICA,Setembro,CARBOXITERAPIA,8.0
TIJUCA,ESTÉTICA,Setembro,CRIOLIPÓLISE,25.0
TIJUCA,ESTÉTICA,Setembro,DRENAGEM,82.0
TIJUCA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,29.0
TIJUCA,ESTÉTICA,Setembro,HECCUS,4.0
TIJUCA,ESTÉTICA,Setembro,HIDRATAÇÃO,1.0
TIJUCA,ESTÉTICA,Setembro,LIMPEZA DE PELE,55.0
TIJUCA,ESTÉTICA,Setembro,PRÓ- SHAPE,7.0
TIJUCA,ESTÉTICA,Setembro,PRÓ-SHAPE,31.0
TIJUCA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,13.0
TIJUCA,LAVIEEN,Agosto,LAVIEEN,24.0
TIJUCA,LAVIEEN,Agosto,PRÓ-SÉRUM,6.0
TIJUCA,LAVIEEN,Fevereiro,LAVIEEN,76.0
TIJUCA,LAVIEEN,Janeiro,LAVIEEN,53.0
TIJUCA,LAVIEEN,Julho,LAVIEEN,51.0
TIJUCA,LAVIEEN,Julho,PRÓ-SÉRUM,20.0
TIJUCA,LAVIEEN,Junho,LAVIEEN,51.0
TIJUCA,LAVIEEN,Junho,PRÓ-SÉRUM,11.0
TIJUCA,LAVIEEN,Maio,LAVIEEN,89.0
TIJUCA,LAVIEEN,Maio,PRÓ-SÉRUM,44.0
TIJUCA,LAVIEEN,Março,LAVIEEN,38.0
TIJUCA,LAVIEEN,Novembro,LAVIEEN,90.0
TIJUCA,LAVIEEN,Novembro,PRÓ-SÉRUM,24.0
TIJUCA,LAVIEEN,Outubro,LAVIEEN,34.0
TIJUCA,LAVIEEN,Outubro,PRÓ-SÉRUM,10.0
TIJUCA,LAVIEEN,Setembro,LAVIEEN,46.0
TIJUCA,LAVIEEN,Setembro,PRÓ-SÉRUM,11.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,2.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,62.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,6.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 COLO,1.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,8.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,6.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,17.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,32.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,12.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,70.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,15.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,RADIESSE,6.0
TIJUCA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,21.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,24.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,3.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,3.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,1.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,12.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,5.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,24.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,36.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,3.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,25.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,15.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,5.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,10.0
TIJUCA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,12.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,3.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,25.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,8.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 PESCOÇO,1.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,CO2 ROSTO,7.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,3.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,28.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,34.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,16.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-FIRM,1.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,92.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,PRÓ-MESO,10.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,RADIESSE,13.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,10.0
TIJUCA,MEDICINA ESTÉTICA,Janeiro,SECAGEM,9.0
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,5.0
TIJUCA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,42.0
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,1.0
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 MÃOS,1.0
TIJUCA,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,1.0
TIJUCA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,9.0
TIJUCA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,19.0
TIJUCA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,16.0
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,28.0
TIJUCA,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,10.0
TIJUCA,MEDICINA ESTÉTICA,Julho,RADIESSE,3.0
TIJUCA,MEDICINA ESTÉTICA,Julho,SCULPTRA,19.0
TIJUCA,MEDICINA ESTÉTICA,Julho,SECAGEM,1.0
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,1.0
TIJUCA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,28.0
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,1.0
TIJUCA,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,3.0
TIJUCA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,1.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,10.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,33.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-BELLA,4.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,37.0
TIJUCA,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,20.0
TIJUCA,MEDICINA ESTÉTICA,Junho,RADIESSE,7.0
TIJUCA,MEDICINA ESTÉTICA,Junho,SCULPTRA,11.0
TIJUCA,MEDICINA ESTÉTICA,Junho,SECAGEM,8.0
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,1.0
TIJUCA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,34.0
TIJUCA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,4.0
TIJUCA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,38.0
TIJUCA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,27.0
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,122.0
TIJUCA,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,10.0
TIJUCA,MEDICINA ESTÉTICA,Maio,RADIESSE,6.0
TIJUCA,MEDICINA ESTÉTICA,Maio,SCULPTRA,20.0
TIJUCA,MEDICINA ESTÉTICA,Maio,SECAGEM,7.0
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,3.0
TIJUCA,MEDICINA ESTÉTICA,Março,BOTOX POWER,37.0
TIJUCA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,3.0
TIJUCA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,15.0
TIJUCA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,61.0
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,1.0
TIJUCA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,10.0
TIJUCA,MEDICINA ESTÉTICA,Março,RADIESSE,7.0
TIJUCA,MEDICINA ESTÉTICA,Março,SCULPTRA,9.0
TIJUCA,MEDICINA ESTÉTICA,Março,SECAGEM,3.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,4.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,70.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,13.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,2.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,23.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,45.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,10.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,60.0
TIJUCA,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,3.0
